AAL       	Services                 	Major Airlines                                              	   625289000	      26.60B
MIK       	Services                 	Specialty Retail, Other                                     	    75861000	       4.57B
MJN       	Consumer Goods           	Processed & Packaged Goods                                  	   196663000	      16.18B
MKC       	Consumer Goods           	Processed & Packaged Goods                                  	   123995000	      10.78B
MKTX      	Financial                	Investment Brokerage - National                             	    36004000	       3.98B
MLM       	Industrial Goods         	General Building Materials                                  	    65723000	      10.64B
MMC       	Financial                	Insurance Brokers                                           	   520521000	      29.15B
MMM       	Industrial Goods         	Diversified Machinery                                       	   612948000	      97.87B
MMP       	Basic Materials          	Oil & Gas Pipelines                                         	   226688000	      14.15B
MMS       	Services                 	Business Services                                           	    63773000	       3.51B
MMSI      	Healthcare               	Medical Instruments & Supplies                              	    42379000	     815.07M
MNK       	Healthcare               	Drugs - Generic                                             	   110158000	       7.16B
MNST      	Consumer Goods           	Beverages - Soft Drinks                                     	   148915000	      30.02B
MNTA      	Healthcare               	Drugs - Generic                                             	    51802000	       1.21B
MO        	Consumer Goods           	Cigarettes                                                  	  1954436000	     111.86B
MOH       	Healthcare               	Health Care Plans                                           	    38338000	       3.31B
MOMO      	N/A                      	N/A                                                         	    14426000	       2.27B
MON       	Basic Materials          	Agricultural Chemicals                                      	   438359000	      42.26B
MOS       	Basic Materials          	Agricultural Chemicals                                      	   317045000	      11.02B
MPC       	Basic Materials          	Oil & Gas Refining & Marketing                              	   528273000	      29.81B
MPEL      	Services                 	Resorts & Casinos                                           	   539285000	       8.68B
MPLX      	Basic Materials          	Oil & Gas Pipelines                                         	    23036000	       2.98B
MR        	Healthcare               	Medical Instruments & Supplies                              	    81957000	       3.18B
MRC       	Basic Materials          	Oil & Gas Equipment & Services                              	    84996000	       1.43B
MRD       	Basic Materials          	Oil & Gas Drilling & Exploration                            	    93410000	       3.13B
MRK       	Healthcare               	Drug Manufacturers - Major                                  	  2792006000	     151.13B
MRKT      	Services                 	Business Services                                           	   100694000	       5.27B
MRO       	Basic Materials          	Independent Oil & Gas                                       	   676528000	      11.80B
MS        	Financial                	Investment Brokerage - National                             	  1499605000	      65.66B
MSCC      	Technology               	Semiconductor - Integrated Circuits                         	    95602000	       3.54B
MSCI      	Technology               	Processing Systems & Products                               	    85779000	       7.12B
MSFT      	Technology               	Business Software & Services                                	  7435149000	     432.87B
MSGN      	N/A                      	N/A                                                         	    54565000	       1.49B
MSI       	Technology               	Communication Equipment                                     	   158192000	      12.75B
MSM       	Services                 	Industrial Equipment Wholesale                              	    44170000	       3.74B
MTB       	Financial                	Regional - Northeast Banks                                  	   123079000	      16.67B
MTDR      	Basic Materials          	Independent Oil & Gas                                       	    74195000	       2.15B
MTGE      	Financial                	REIT - Diversified                                          	    49479000	     744.65M
MTH       	Industrial Goods         	Residential Construction                                    	    37472000	       1.43B
MTW       	Industrial Goods         	Farm & Construction Machinery                               	    98982000	       2.23B
MTZ       	Industrial Goods         	Heavy Construction                                          	    60177000	       1.51B
MU        	Technology               	Semiconductor- Memory Chips                                 	  1032391000	      16.03B
MUR       	Basic Materials          	Independent Oil & Gas                                       	   161649000	       4.93B
MW        	Services                 	Apparel Stores                                              	    39314000	     956.00M
MWE       	Basic Materials          	Oil & Gas Pipelines                                         	   179574000	       8.40B
MXIM      	Technology               	Semiconductor - Broad Line                                  	   281542000	      11.37B
MXL       	Technology               	Semiconductor - Integrated Circuits                         	    53454000	       1.02B
MYCC      	Services                 	Sporting Activities                                         	    63049000	       1.17B
MYGN      	Services                 	Research Services                                           	    62770000	       3.08B
MYL       	Healthcare               	Drugs - Generic                                             	   390515000	      25.51B
NAT       	Services                 	Shipping                                                    	    85311000	       1.35B
NAV       	Consumer Goods           	Trucks & Other Vehicles                                     	    51124000	       1.09B
NAVI      	Financial                	Credit Services                                             	   360294000	       4.29B
NBIX      	Healthcare               	Drugs - Generic                                             	    85156000	       4.66B
NBL       	Basic Materials          	Independent Oil & Gas                                       	   413481000	      14.98B
NCLH      	N/A                      	N/A                                                         	   154911000	      13.11B
NCR       	Technology               	Information Technology Services                             	   158018000	       4.61B
NDAQ      	Financial                	Diversified Investments                                     	   113416000	       9.85B
NE        	Basic Materials          	Oil & Gas Drilling & Exploration                            	   240103000	       3.18B
NEE       	Utilities                	Electric Utilities                                          	   459237000	      46.52B
NEM       	Basic Materials          	Gold                                                        	   528001000	       9.35B
NFG       	Basic Materials          	Independent Oil & Gas                                       	    82067000	       3.89B
NFLX      	Services                 	CATV Systems                                                	   419122000	      52.93B
NFX       	Basic Materials          	Independent Oil & Gas                                       	   160289000	       6.11B
NGL       	Basic Materials          	Oil & Gas Refining & Marketing                              	    62293000	       1.87B
NGLS      	Basic Materials          	Oil & Gas Pipelines                                         	   167840000	       4.36B
NHTC      	Consumer Goods           	Personal Products                                           	     7326000	     518.76M
NI        	Utilities                	Diversified Utilities                                       	   315726000	       6.32B
NKE       	Consumer Goods           	Textile - Apparel Footwear & Accessories                    	   673267000	     113.04B
NKTR      	Healthcare               	Biotechnology                                               	   132138000	       2.07B
NLNK      	Healthcare               	Biotechnology                                               	    21034000	       1.04B
NLSN      	Technology               	Information & Delivery Services                             	   362095000	      17.37B
NMBL      	Technology               	Data Storage Devices                                        	    45246000	     801.35M
NNN       	Financial                	REIT - Diversified                                          	   134515000	       5.21B
NOC       	Industrial Goods         	Aerospace/Defense - Major Diversified                       	   167400000	      34.56B
NOV       	Basic Materials          	Oil & Gas Equipment & Services                              	   375131000	      14.00B
NOW       	Technology               	Information Technology Services                             	   150105000	      13.70B
NRF       	Financial                	REIT - Retail                                               	           0	         N/A
NRG       	Utilities                	Diversified Utilities                                       	   312175000	       3.77B
NRZ       	Financial                	REIT - Residential                                          	   226308000	       2.71B
NS        	Basic Materials          	Oil & Gas Pipelines                                         	    64435000	       3.21B
NSAM      	N/A                      	N/A                                                         	   161764000	       2.64B
NSC       	Services                 	Railroads                                                   	   297482000	      29.13B
NSM       	Financial                	Mortgage Investment                                         	    40499000	       1.41B
NSR       	Technology               	Diversified Communication Services                          	    46880000	       1.31B
NTAP      	Technology               	Data Storage Devices                                        	   293753000	       9.13B
NTCT      	Technology               	Business Software & Services                                	    95321000	       3.31B
NTES      	Technology               	Internet Software & Services                                	    72942000	      21.53B
NTGR      	Technology               	Communication Equipment                                     	    30552000	       1.36B
NTI       	Basic Materials          	Oil & Gas Refining & Marketing                              	    56565000	       2.45B
NTT       	Technology               	Telecom Services - Foreign                                  	   649802000	      80.91B
NUAN      	Technology               	Application Software                                        	   305584000	       6.22B
NUE       	Basic Materials          	Steel & Iron                                                	   318493000	      13.21B
NUS       	Consumer Goods           	Personal Products                                           	    55106000	       1.94B
NUVA      	Healthcare               	Medical Appliances & Equipment                              	    48230000	       2.52B
NVDA      	Technology               	Semiconductor - Specialized                                 	   511293000	      16.89B
NVO       	Healthcare               	Drug Manufacturers - Other                                  	  1852348000	     140.43B
NVRO      	Healthcare               	Medical Appliances & Equipment                              	    16170000	       1.47B
NVS       	Healthcare               	Drug Manufacturers - Major                                  	  2239295000	     211.67B
NWL       	Consumer Goods           	Housewares & Accessories                                    	   265606000	      11.86B
NWS       	N/A                      	N/A                                                         	   494161000	       8.38B
NWSA      	Services                 	Broadcasting - TV                                           	   494161000	       8.29B
NXPI      	Technology               	Semiconductor - Broad Line                                  	   247804000	      20.08B
NXTM      	Healthcare               	Medical Appliances & Equipment                              	    52381000	       1.24B
NYCB      	Financial                	Savings & Loans                                             	   469381000	       7.74B
NYLD      	Utilities                	Electric Utilities                                          	    97141000	       1.39B
NYRT      	Financial                	REIT - Office                                               	   160238000	       1.85B
NYT       	Services                 	Publishing - Newspapers                                     	   150668000	       2.25B
O         	Financial                	REIT - Retail                                               	   248784000	      12.40B
OAS       	Basic Materials          	Independent Oil & Gas                                       	   105850000	       1.58B
OC        	Industrial Goods         	General Building Materials                                  	   110664000	       5.60B
ODFL      	Services                 	Trucking                                                    	    64677000	       5.46B
OFC       	Financial                	REIT - Office                                               	    93522000	       2.10B
OGE       	Utilities                	Electric Utilities                                          	   198498000	       5.20B
OHI       	Financial                	REIT - Healthcare Facilities                                	   183154000	       6.31B
OI        	Consumer Goods           	Packaging & Containers                                      	   148614000	       3.02B
OII       	Basic Materials          	Oil & Gas Equipment & Services                              	    97131000	       4.28B
OIS       	Basic Materials          	Oil & Gas Equipment & Services                              	    49861000	       1.50B
OKE       	Utilities                	Gas Utilities                                               	   207412000	       5.99B
OKS       	Basic Materials          	Oil & Gas Pipelines                                         	   171375000	       8.82B
OLED      	Technology               	Semiconductor Equipment & Materials                         	    37562000	       2.28B
OLN       	Basic Materials          	Specialty Chemicals                                         	   163701000	       3.48B
OMC       	Services                 	Advertising Agencies                                        	   240871000	      17.87B
OMG       	N/A                      	N/A                                                         	           0	         N/A
OMI       	Services                 	Medical Equipment Wholesale                                 	    61902000	       2.38B
ON        	Technology               	Semiconductor - Broad Line                                  	   407151000	       4.19B
ONB       	Financial                	Regional - Midwest Banks                                    	   112611000	       1.70B
OPK       	Healthcare               	Biotechnology                                               	   324603000	       5.93B
ORCL      	Technology               	Application Software                                        	  3151571000	     167.93B
ORI       	Financial                	Property & Casualty Insurance                               	   237977000	       4.88B
ORLY      	Services                 	Auto Parts Stores                                           	    95852000	      26.68B
OSK       	Consumer Goods           	Trucks & Other Vehicles                                     	    73781000	       3.24B
OUT       	Services                 	Marketing Services                                          	   137102000	       3.14B
OUTR      	Services                 	Specialty Retail, Other                                     	    14335000	       1.10B
OVTI      	Technology               	Semiconductor - Integrated Circuits                         	    58401000	       1.72B
OXY       	Basic Materials          	Independent Oil & Gas                                       	   760833000	      56.59B
OZRK      	Financial                	Regional - Southeast Banks                                  	    79499000	       4.73B
P         	Services                 	Broadcasting - Radio                                        	   196838000	       2.77B
PAA       	Basic Materials          	Oil & Gas Pipelines                                         	   391968000	       9.51B
PACB      	Healthcare               	Biotechnology                                               	    55597000	     784.28M
PACW      	Financial                	Regional - Pacific Banks                                    	   117952000	       5.55B
PAGP      	Basic Materials          	Oil & Gas Pipelines                                         	   215219000	       2.42B
PAH       	Basic Materials          	Specialty Chemicals                                         	   119594000	       2.50B
PANW      	Technology               	Networking & Communication Devices                          	    82127000	      14.53B
PAY       	Consumer Goods           	Business Equipment                                          	   111109000	       3.29B
PAYC      	Technology               	Application Software                                        	    35005000	       2.41B
PAYX      	Services                 	Staffing & Outsourcing Services                             	   321951000	      19.63B
PBCT      	Financial                	Savings & Loans                                             	   299453000	       5.02B
PBF       	Basic Materials          	Oil & Gas Refining & Marketing                              	    80519000	       3.74B
PBI       	Consumer Goods           	Business Equipment                                          	   196394000	       4.19B
PBY       	Services                 	Auto Parts Stores                                           	    52678000	     818.43M
PBYI      	Healthcare               	Biotechnology                                               	    21642000	       2.23B
PCAR      	Consumer Goods           	Trucks & Other Vehicles                                     	   345877000	      18.18B
PCG       	Utilities                	Electric Utilities                                          	   489590000	      26.28B
PCL       	Industrial Goods         	Lumber, Wood Production                                     	   172670000	       8.75B
PCLN      	Services                 	Business Services                                           	    49575000	      63.80B
PCP       	Industrial Goods         	Metal Fabrication                                           	   137274000	      31.78B
PCRX      	Healthcare               	Drugs - Generic                                             	    33718000	       2.22B
PDCE      	Basic Materials          	Independent Oil & Gas                                       	    38774000	       2.17B
PDCO      	Services                 	Medical Equipment Wholesale                                 	    83251000	       4.82B
PE        	Basic Materials          	Independent Oil & Gas                                       	    94576000	       2.36B
PEG       	Utilities                	Diversified Utilities                                       	   505132000	      20.07B
PEGI      	Utilities                	Diversified Utilities                                       	    56976000	       1.36B
PENN      	Services                 	Resorts & Casinos                                           	    59619000	       1.29B
PEP       	Consumer Goods           	Beverages - Soft Drinks                                     	  1453208000	     145.83B
PF        	Consumer Goods           	Food - Major Diversified                                    	   114542000	       5.01B
PFE       	Healthcare               	Drug Manufacturers - Major                                  	  6169236000	     198.65B
PFG       	Financial                	Life Insurance                                              	   290666000	      14.88B
PFPT      	Technology               	Application Software                                        	    39080000	       2.96B
PG        	Consumer Goods           	Personal Products                                           	  2718205000	     206.27B
PGR       	Financial                	Property & Casualty Insurance                               	   580885000	      18.46B
PGRE      	N/A                      	N/A                                                         	   155062000	       3.88B
PGTI      	Industrial Goods         	General Building Materials                                  	    43790000	     538.10M
PH        	Industrial Goods         	Industrial Equipment & Components                           	   134292000	      14.11B
PHG       	Consumer Goods           	Electronic Equipment                                        	   920895000	      24.85B
PHH       	Financial                	Credit Services                                             	    53496000	     988.71M
PHM       	Industrial Goods         	Residential Construction                                    	   314981000	       6.70B
PII       	Consumer Goods           	Recreational Vehicles                                       	    60778000	       6.91B
PKG       	Consumer Goods           	Packaging & Containers                                      	    94784000	       6.46B
PKI       	Healthcare               	Medical Laboratories & Research                             	   110843000	       5.90B
PLCE      	Services                 	Apparel Stores                                              	    19856000	       1.00B
PLCM      	Technology               	Communication Equipment                                     	   122773000	       1.75B
PLD       	Financial                	REIT - Industrial                                           	   521055000	      22.60B
PM        	Consumer Goods           	Cigarettes                                                  	  1546135000	     133.22B
PMCS      	Technology               	Semiconductor - Integrated Circuits                         	   179435000	       2.32B
PNC       	Financial                	Money Center Banks                                          	   506820000	      48.43B
PNM       	Utilities                	Diversified Utilities                                       	    79060000	       2.31B
PNR       	Industrial Goods         	Industrial Equipment & Components                           	   163691000	      10.22B
PNRA      	Services                 	Specialty Eateries                                          	    23790000	       4.38B
PNW       	Utilities                	Electric Utilities                                          	   110255000	       7.02B
PNY       	Utilities                	Gas Utilities                                               	    78198000	       4.58B
PODD      	Healthcare               	Medical Instruments & Supplies                              	    56508000	       1.98B
POL       	Basic Materials          	Specialty Chemicals                                         	    84893000	       3.05B
POM       	Utilities                	Electric Utilities                                          	   252754000	       6.58B
POR       	Utilities                	Electric Utilities                                          	    88391000	       3.29B
POST      	Consumer Goods           	Food - Major Diversified                                    	    50916000	       3.48B
POT       	Basic Materials          	Agricultural Chemicals                                      	   830006000	      16.70B
PPC       	Consumer Goods           	Food - Major Diversified                                    	    59321000	       4.89B
PPG       	Basic Materials          	Specialty Chemicals                                         	           0	         N/A
PPL       	Utilities                	Electric Utilities                                          	   672630000	      23.21B
PPS       	Financial                	REIT - Residential                                          	    53193000	       3.20B
PRAA      	Services                 	Business Services                                           	    47276000	       2.00B
PRGO      	Healthcare               	Drug Related Products                                       	   140276000	      22.68B
PRTY      	Services                 	Specialty Retail, Other                                     	    26565000	       1.47B
PRU       	Financial                	Life Insurance                                              	   448030000	      38.85B
PSA       	Financial                	REIT - Industrial                                           	   147731000	      40.98B
PSO       	Services                 	Publishing - Books                                          	   794528000	      10.09B
PSTG      	N/A                      	N/A                                                         	     5103000	     556.82M
PSX       	Basic Materials          	Oil & Gas Refining & Marketing                              	   533136000	      48.90B
PTC       	Technology               	Technical & System Software                                 	   112351000	       4.18B
PTCT      	Healthcare               	Biotechnology                                               	    30804000	     983.53M
PTEN      	Basic Materials          	Oil & Gas Drilling & Exploration                            	   142350000	       2.24B
PTLA      	Healthcare               	Biotechnology                                               	    46607000	       2.60B
PVH       	Consumer Goods           	Textile - Apparel Clothing                                  	    77916000	       7.51B
PVTB      	Financial                	Regional - Midwest Banks                                    	    77075000	       3.45B
PWR       	Industrial Goods         	General Contractors                                         	   151543000	       3.43B
PX        	Basic Materials          	Chemicals - Major Diversified                               	   284361000	      32.77B
PXD       	Basic Materials          	Independent Oil & Gas                                       	   138819000	      21.09B
PYPL      	Financial                	Credit Services                                             	  1134962000	      44.42B
PZZA      	Services                 	Specialty Eateries                                          	    28154000	       2.21B
Q         	Healthcare               	Medical Laboratories & Research                             	    98366000	       8.46B
QCOM      	Technology               	Communication Equipment                                     	  1500373000	      74.58B
QEP       	Basic Materials          	Oil & Gas Pipelines                                         	   173105000	       2.60B
QGEN      	Services                 	Research Services                                           	   219215000	       6.20B
QIHU      	Technology               	Information Technology Services                             	    85481000	       8.02B
QLGC      	Technology               	Semiconductor - Integrated Circuits                         	    83504000	       1.01B
QLIK      	Technology               	Business Software & Services                                	    86785000	       3.02B
QRVO      	Technology               	Semiconductor - Broad Line                                  	   140584000	       7.74B
QSII      	Technology               	Healthcare Information Services                             	    44715000	     914.15M
QSR       	Services                 	Restaurants                                                 	   163799000	       7.57B
QUNR      	Services                 	General Entertainment                                       	           0	         N/A
QVCA      	Services                 	Catalog & Mail Order Houses                                 	   594831000	      16.80B
R         	Services                 	Rental & Leasing Services                                   	    53156000	       3.58B
RACE      	N/A                      	N/A                                                         	           0	         N/A
RAI       	Consumer Goods           	Cigarettes                                                  	   825591000	      66.44B
RATE      	Technology               	Internet Information Providers                              	    51629000	       1.42B
RAX       	Technology               	Information Technology Services                             	   103388000	       3.52B
RBA       	Services                 	Business Services                                           	   106090000	       2.88B
RCII      	Services                 	Rental & Leasing Services                                   	    51678000	     901.09M
RCL       	Services                 	Resorts & Casinos                                           	   178785000	      20.68B
RDC       	Basic Materials          	Oil & Gas Drilling & Exploration                            	   113701000	       2.40B
RDN       	Financial                	Property & Casualty Insurance                               	   183404000	       2.94B
RDS.A     	N/A                      	N/A                                                         	           0	         N/A
RDS.B     	N/A                      	N/A                                                         	           0	         N/A
RDUS      	N/A                      	N/A                                                         	    34109000	       2.62B
RDY       	Healthcare               	Drug Manufacturers - Other                                  	   126750000	       8.67B
REGN      	Healthcare               	Biotechnology                                               	    76532000	      59.90B
RES       	Basic Materials          	Oil & Gas Equipment & Services                              	    68704000	       2.58B
RF        	Financial                	Regional - Southeast Banks                                  	  1302165000	      13.16B
RGC       	Services                 	Movie Production, Theaters                                  	    87073000	       2.97B
RGLD      	Basic Materials          	Gold                                                        	    64718000	       2.33B
RGS       	Services                 	Personal Services                                           	    40420000	     901.69M
RH        	Services                 	Home Furnishing Stores                                      	    34671000	       3.62B
RHI       	Services                 	Staffing & Outsourcing Services                             	   126774000	       6.71B
RHT       	Technology               	Application Software                                        	   181717000	      15.03B
RICE      	Basic Materials          	Independent Oil & Gas                                       	    83211000	       1.88B
RIG       	Basic Materials          	Oil & Gas Drilling & Exploration                            	   363640000	       5.06B
RIO       	Basic Materials          	Industrial Metals & Minerals                                	  1179067000	      63.33B
RJF       	Financial                	Investment Brokerage - Regional                             	   127047000	       8.24B
RKUS      	Technology               	Computer Based Systems                                      	    84545000	       1.01B
RL        	Consumer Goods           	Textile - Apparel Clothing                                  	    58216000	      10.48B
RLD       	Services                 	Movie Production, Theaters                                  	    38721000	     543.52M
RLGY      	Financial                	Property Management                                         	   138372000	       6.02B
RLYP      	Healthcare               	Biotechnology                                               	    31233000	     847.16M
RMBS      	Technology               	Semiconductor- Memory Chips                                 	   115729000	       1.30B
RMD       	Healthcare               	Medical Appliances & Equipment                              	   137666000	       8.26B
RNG       	Technology               	Application Software                                        	    53545000	       1.60B
ROK       	Industrial Goods         	Diversified Machinery                                       	   131072000	      13.89B
ROST      	Services                 	Apparel Stores                                              	   391516000	      20.41B
ROVI      	Technology               	Multimedia & Graphics Software                              	    81549000	     846.28M
RPAI      	Financial                	REIT - Retail                                               	   235228000	       3.57B
RPM       	Basic Materials          	Specialty Chemicals                                         	   130769000	       6.19B
RRC       	Basic Materials          	Independent Oil & Gas                                       	   163850000	       5.05B
RRD       	Services                 	Business Services                                           	   207047000	       3.34B
RRTS      	Services                 	Air Delivery & Freight Services                             	    30243000	     401.40M
RSG       	Industrial Goods         	Waste Management                                            	   238011000	      15.43B
RSPP      	Basic Materials          	Oil & Gas Drilling & Exploration                            	    76142000	       2.90B
RTN       	Industrial Goods         	Aerospace/Defense Products & Services                       	   299755000	      38.25B
RTRX      	Healthcare               	Drug Manufacturers - Major                                  	    24908000	     702.36M
RUBI      	Technology               	Application Software                                        	    31554000	     644.81M
RVNC      	Healthcare               	Biotechnology                                               	    20033000	     990.87M
RXN       	Industrial Goods         	Diversified Machinery                                       	    92600000	       2.01B
RY        	Financial                	Money Center Banks                                          	  1441182000	      82.27B
RYAM      	Basic Materials          	Chemicals - Major Diversified                               	    42377000	     455.30M
RYN       	Industrial Goods         	Lumber, Wood Production                                     	   124215000	       3.02B
SABR      	Technology               	Information Technology Services                             	   193418000	       8.19B
SANM      	Technology               	Diversified Electronics                                     	    78584000	       1.85B
SAP       	Technology               	Application Software                                        	   903280000	      95.56B
SAVE      	Services                 	Major Airlines                                              	    71156000	       2.59B
SBAC      	Technology               	Diversified Communication Services                          	   125293000	      13.00B
SBGI      	Services                 	Broadcasting - TV                                           	    67463000	       3.29B
SBH       	Services                 	Specialty Retail, Other                                     	   150529000	       3.96B
SBRA      	Financial                	REIT - Healthcare Facilities                                	    63710000	       1.27B
SBUX      	Services                 	Specialty Eateries                                          	  1444799000	      92.04B
SC        	Financial                	Mortgage Investment                                         	   111336000	       6.28B
SCCO      	Basic Materials          	Copper                                                      	    86532000	      21.47B
SCG       	Utilities                	Electric Utilities                                          	   129449000	       8.62B
SCHW      	Financial                	Investment Brokerage - National                             	  1158395000	      43.89B
SCI       	Services                 	Personal Services                                           	   190072000	       5.38B
SCMP      	Healthcare               	Drug Manufacturers - Other                                  	    24440000	     762.27M
SCSS      	Consumer Goods           	Home Furnishings & Fixtures                                 	    49692000	       1.19B
SCTY      	Technology               	Semiconductor - Specialized                                 	    49867000	       2.83B
SE        	Basic Materials          	Oil & Gas Pipelines                                         	   670121000	      17.92B
SEAS      	Services                 	Sporting Activities                                         	    63946000	       1.48B
SEDG      	Technology               	Semiconductor - Specialized                                 	    22855000	     718.08M
SEE       	Consumer Goods           	Packaging & Containers                                      	   196037000	       8.95B
SEIC      	Financial                	Asset Management                                            	   137774000	       8.96B
SEM       	Healthcare               	Hospitals                                                   	    85995000	       1.55B
SEMG      	Basic Materials          	Oil & Gas Pipelines                                         	    41151000	       1.51B
SERV      	Services                 	Business Services                                           	   134414000	       4.99B
SF        	Financial                	Investment Brokerage - Regional                             	    65279000	       3.07B
SFL       	Services                 	Shipping                                                    	    59138000	       1.59B
SFM       	Services                 	Grocery Stores                                              	   144948000	       3.61B
SGEN      	Healthcare               	Biotechnology                                               	   101272000	       6.15B
SHAK      	Services                 	Specialty Eateries                                          	     6470000	     647.01M
SHLD      	Services                 	Department Stores                                           	    50344000	       2.13B
SHO       	Financial                	REIT - Hotel/Motel                                          	   207132000	       2.93B
SHOO      	Consumer Goods           	Textile - Apparel Footwear & Accessories                    	    55858000	       2.06B
SHOP      	Technology               	Application Software                                        	     1332000	       2.16B
SHW       	Basic Materials          	Specialty Chemicals                                         	    78669000	      25.29B
SIAL      	Basic Materials          	Specialty Chemicals                                         	   119668000	      16.77B
SIG       	Services                 	Jewelry Stores                                              	    74225000	      10.95B
SINA      	Technology               	Internet Software & Services                                	    43889000	       3.02B
SIVB      	Financial                	Regional - Pacific Banks                                    	    51230000	       6.65B
SIX       	Services                 	General Entertainment                                       	    69906000	       4.78B
SJM       	Consumer Goods           	Processed & Packaged Goods                                  	   114469000	      14.65B
SJR       	Services                 	CATV Systems                                                	   416692000	       9.87B
SKM       	Technology               	Wireless Communications                                     	   470813000	      14.60B
SKT       	Financial                	REIT - Retail                                               	    92704000	       3.22B
SKX       	Consumer Goods           	Textile - Apparel Footwear & Accessories                    	   127177000	       4.54B
SKYW      	Services                 	Regional Airlines                                           	    46220000	       1.04B
SLB       	Basic Materials          	Oil & Gas Equipment & Services                              	  1260258000	      97.29B
SLCA      	Basic Materials          	Industrial Metals & Minerals                                	    49426000	       1.03B
SLH       	Technology               	Application Software                                        	    66702000	       3.64B
SLW       	Basic Materials          	Silver                                                      	   403190000	       5.07B
SM        	Basic Materials          	Independent Oil & Gas                                       	    66818000	       1.97B
SMCI      	Technology               	Networking & Communication Devices                          	    36981000	       1.11B
SMTC      	Technology               	Semiconductor - Integrated Circuits                         	    63740000	       1.26B
SNCR      	Technology               	Application Software                                        	    38343000	       1.67B
SNDK      	Technology               	Data Storage Devices                                        	   200203000	      15.04B
SNE       	Consumer Goods           	Electronic Equipment                                        	  1261060000	      33.91B
SNI       	Services                 	Broadcasting - TV                                           	    74373000	       7.42B
SNPS      	Technology               	Semiconductor Equipment & Materials                         	   154701000	       7.52B
SNV       	Financial                	Regional - Mid-Atlantic Banks                               	   128485000	       4.31B
SNY       	Healthcare               	Drug Manufacturers - Major                                  	  2342768000	     115.44B
SO        	Utilities                	Electric Utilities                                          	   908520000	      41.12B
SONC      	Services                 	Restaurants                                                 	    44174000	       1.38B
SPG       	Financial                	REIT - Retail                                               	   307218000	      59.48B
SPLK      	Technology               	Application Software                                        	   126111000	       7.77B
SPLS      	Services                 	Specialty Retail, Other                                     	   639027000	       7.91B
SPN       	Basic Materials          	Oil & Gas Equipment & Services                              	   148626000	       2.10B
SPNC      	Healthcare               	Medical Appliances & Equipment                              	    39607000	     560.19M
SPR       	Industrial Goods         	Aerospace/Defense Products & Services                       	   103762000	       7.26B
SPWR      	Technology               	Semiconductor - Specialized                                 	    57082000	       3.17B
SPXC      	Industrial Goods         	Diversified Machinery                                       	    39654000	     444.76M
SQM       	Basic Materials          	Chemicals - Major Diversified                               	   163482000	       4.89B
SRCL      	Industrial Goods         	Waste Management                                            	    83967000	      10.36B
SRE       	Utilities                	Diversified Utilities                                       	   235195000	      25.38B
SRPT      	Healthcare               	Biotechnology                                               	    39012000	       1.51B
SSNC      	Technology               	Business Software & Services                                	    82652000	       7.21B
SSTK      	Services                 	Business Services                                           	    19546000	       1.27B
SSYS      	Technology               	Computer Peripherals                                        	    50479000	       1.20B
ST        	Technology               	Scientific & Technical Instruments                          	   169847000	       7.79B
STAG      	Financial                	REIT - Industrial                                           	    67824000	       1.38B
STAR      	Financial                	REIT - Diversified                                          	    71592000	       1.06B
STAY      	Services                 	Lodging                                                     	    59203000	       3.48B
STE       	Healthcare               	Medical Appliances & Equipment                              	    59493000	       4.47B
STI       	Financial                	Money Center Banks                                          	   511453000	      22.29B
STJ       	Healthcare               	Medical Appliances & Equipment                              	   275771000	      17.51B
STL       	Financial                	Money Center Banks                                          	   125932000	       2.20B
STLD      	Basic Materials          	Steel & Iron                                                	   231833000	       4.28B
STO       	Basic Materials          	Major Integrated Oil & Gas                                  	  1040424000	      48.70B
STR       	Utilities                	Gas Utilities                                               	   172912000	       3.29B
STRZA     	Services                 	Entertainment - Diversified                                 	    76228000	       3.60B
STT       	Financial                	Asset Management                                            	   380233000	      29.37B
STX       	Technology               	Data Storage Devices                                        	   295527000	      10.29B
STZ       	Consumer Goods           	Beverages - Wineries & Distillers                           	   157659000	      27.04B
SU        	Basic Materials          	Independent Oil & Gas                                       	  1444684000	      39.66B
SUI       	Financial                	REIT - Residential                                          	    51978000	       3.65B
SUM       	Industrial Goods         	General Building Materials                                  	    48929000	       1.11B
SUPN      	Healthcare               	Drugs - Generic                                             	    40032000	     755.86M
SWFT      	Services                 	Trucking                                                    	    89240000	       2.28B
SWHC      	Industrial Goods         	Aerospace/Defense Products & Services                       	    53427000	     977.03M
SWI       	Technology               	Application Software                                        	    67425000	       4.16B
SWIR      	N/A                      	N/A                                                         	    31678000	     533.24M
SWK       	Industrial Goods         	Machine Tools & Accessories                                 	   148470000	      16.13B
SWKS      	Technology               	Semiconductor - Integrated Circuits                         	   188788000	      14.90B
SXL       	Basic Materials          	Oil & Gas Pipelines                                         	   192660000	       7.66B
SYF       	Financial                	Credit Services                                             	   128350000	      26.14B
SYK       	Healthcare               	Medical Appliances & Equipment                              	   311465000	      36.23B
SYMC      	Technology               	Security Software & Services                                	   674208000	      13.47B
SYT       	Basic Materials          	Agricultural Chemicals                                      	   458758000	      33.79B
SYY       	Services                 	Food Wholesale                                              	   521143000	      23.10B
T         	Technology               	Telecom Services - Domestic                                 	  6147816000	     207.08B
TACO      	Services                 	Restaurants                                                 	    18505000	     390.35M
TAL       	Services                 	Rental & Leasing Services                                   	    32237000	     657.20M
