Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180116	1-16-2018	23977A	ICUS	01	239 	23175	12612	13403	604	1229	1144	0	1516	1885	13	1395	700	180	17549	17929	5626	5246	-135	-732	892	145	0	0	0	1042	-897	-91	0	0	0	364	49	-499	-184	100	54.4	57.8	2.6	5.3	4.9	0	6.5	8.1	0.1	6	3	0.8	75.7	77.4	24.3	22.6	37	11	7		4		0		5					23	18	40.8	51.9	55.8	63.2	40.8	51.9	55.1	63	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180109	1-9-2018	23977A	ICUS	01	239 	23310	13344	12511	459	1229	1144	0	474	2782	104	1395	700	180	17185	17880	6125	5430	112	427	193	-25	-6	98	0	0	108	38	200	-231	0	634	181	-522	-69	100	57.2	53.7	2	5.3	4.9	0	2	11.9	0.4	6	3	0.8	73.7	76.7	26.3	23.3	38	11	8		4		0		7					23	21	41	47.4	56.6	58.8	41	47.2	54.8	58.6	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180102	1-2-2018	23977A	ICUS	01	239 	23198	12917	12318	484	1235	1046	0	474	2674	66	1195	931	180	16551	17699	6647	5499	-652	164	-322	40	-269	73	0	-324	-352	6	0	-72	0	-383	-627	-269	-25	100	55.7	53.1	2.1	5.3	4.5	0	2	11.5	0.3	5.2	4	0.8	71.3	76.3	28.7	23.7	36	10	6		4		0		8					20	21	40.4	47.2	56.1	59.4	40.4	47.2	53.8	59.4	(RUSSELL 2000 INDEX X $50)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181231	12-31-2018	240741	CME 	00	240 	20462	1323	3000	284	11399	1886	419	682	9447	0	1393	1891	7	15507	16934	4955	3528	-378	-5	0	10	736	33	-35	-597	-1228	0	0	300	6	115	-914	-493	536	100	6.5	14.7	1.4	55.7	9.2	2	3.3	46.2	0	6.8	9.2	0	75.8	82.8	24.2	17.2	34				13	4			5	0				23	16	33.3	61.8	50.7	73.8	33.3	61.8	50.7	73.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181224	12-24-2018	240741	CME 	00	240 	20840	1328	3000	274	10663	1853	454	1279	10675	0	1393	1591	1	15392	17848	5448	2992	844	10	0	3	538	128	-10	13	-445	0	0	1054	1	555	731	289	113	100	6.4	14.4	1.3	51.2	8.9	2.2	6.1	51.2	0	6.7	7.6	0	73.9	85.6	26.1	14.4	33				14	4			4	0				23	15	29.6	63.2	46.8	77.4	29.6	63.2	46.8	77.4	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181218	12-18-2018	240741	CME 	00	240 	19996	1318	3000	271	10125	1725	464	1266	11120	0	1393	537	0	14837	17117	5159	2879	-21842	-4303	-7880	-5073	-1398	467	-246	-4091	-1340	-2667	-610	79	-1742	-20130	-18402	-1712	-3440	100	6.6	15	1.4	50.6	8.6	2.3	6.3	55.6	0	7	2.7	0	74.2	85.6	25.8	14.4	30				13	4				0			0	21	13	30	67.9	46.6	80.2	30	67.9	46.6	80.2	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181211	12-11-2018	240741	CME 	00	240 	41838	5621	10880	5344	11523	1258	710	5357	12460	2667	2003	458	1742	34967	35519	6871	6319	10155	38	55	5105	-1311	-184	-317	1705	-1199	2081	277	7	1536	9114	7084	1041	3071	100	13.4	26	12.8	27.5	3	1.7	12.8	29.8	6.4	4.8	1.1	4.2	83.6	84.9	16.4	15.1	43		5		15		4	9	4	6				36	22	37.6	61	51.9	76	26.3	52.1	36.9	58	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181204	12-4-2018	240741	CME 	00	240 	31683	5583	10825	239	12834	1442	1027	3652	13659	586	1726	451	206	25853	28435	5830	3248	-292	0	-3188	138	-399	-792	108	-736	3583	-158	-174	15	206	-1015	-88	723	-204	100	17.6	34.2	0.8	40.5	4.6	3.2	11.5	43.1	1.8	5.4	1.4	0.7	81.6	89.7	18.4	10.3	39		5		16	4	5		4		4			30	19	38.8	69.5	53.9	79.1	37.1	69.5	52.2	79	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181127	11-27-2018	240741	CME 	00	240 	31975	5583	14013	101	13233	2234	919	4388	10076	744	1900	436	0	26868	28523	5107	3452	516	0	38	33	-272	612	245	226	-503	667	0	-42	0	899	1050	-383	-534	100	17.5	43.8	0.3	41.4	7	2.9	13.7	31.5	2.3	5.9	1.4	0	84	89.2	16	10.8	43		5		17	5	5	5	4	4	4		0	33	20	38.9	63.4	54	78.9	38.9	63.4	54	77	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181120	11-20-2018	240741	CME 	00	240 	31459	5583	13975	68	13505	1622	674	4162	10579	77	1900	478	0	25969	27473	5490	3986	907	0	-10	0	-1272	-30	3	2385	558	-4	0	262	0	1112	779	-205	128	100	17.7	44.4	0.2	42.9	5.2	2.1	13.2	33.6	0.2	6	1.5	0	82.5	87.3	17.5	12.7	42		5		18	4	4	4	4		4		0	31	18	39.4	64.4	54.8	79.1	39.4	64.3	54.8	79	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181113	11-13-2018	240741	CME 	00	240 	30552	5583	13985	68	14777	1652	671	1777	10021	81	1900	216	0	24857	26694	5695	3858	1495	470	2123	-107	452	-24	316	795	-626	6	-20	-683	0	1912	1005	-417	490	100	18.3	45.8	0.2	48.4	5.4	2.2	5.8	32.8	0.3	6.2	0.7	0	81.4	87.4	18.6	12.6	42		5		19	4	4	4			4		0	32	17	36	66.4	50.9	80.8	36	66.3	50.9	80.7	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181106	11-6-2018	240741	CME 	00	240 	29057	5113	11862	175	14325	1676	355	982	10647	75	1920	899	0	22945	25689	6112	3368	31	660	-572	-45	690	-327	-6	-1033	662	1	206	237	0	473	-50	-442	81	100	17.6	40.8	0.6	49.3	5.8	1.2	3.4	36.6	0.3	6.6	3.1	0	79	88.4	21	11.6	39		5		18		4				4		0	30	16	36.1	62.4	52	81.1	36.1	62.3	52	81	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181030	10-30-2018	240741	CME 	00	240 	29026	4453	12434	220	13635	2003	361	2015	9985	74	1714	662	0	22472	25739	6554	3287	-1249	815	120	-55	-774	384	65	-1483	-2051	38	3	-332	0	-1391	-1831	142	582	100	15.3	42.8	0.8	47	6.9	1.2	6.9	34.4	0.3	5.9	2.3	0	77.4	88.7	22.6	11.3	41		4		18	4	4	5					0	31	17	33	60.6	48.7	80.5	33	60.5	48.7	80.4	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181023	10-23-2018	240741	CME 	00	240 	30275	3638	12314	275	14409	1619	296	3498	12036	36	1711	994	0	23863	27570	6412	2705	-2300	655	0	10	-233	287	223	-2444	-719	3	-228	-1243	0	-2014	-1439	-286	-861	100	12	40.7	0.9	47.6	5.3	1	11.6	39.8	0.1	5.7	3.3	0	78.8	91.1	21.2	8.9	43		4		19			5	5				0	32	17	30.6	62.2	48.1	82.9	30.6	62.1	48.1	82.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181016	10-16-2018	240741	CME 	00	240 	32575	2983	12314	265	14642	1332	73	5942	12755	33	1939	2237	0	25877	29009	6698	3566	-1150	-12	100	64	-518	-586	-241	-784	-1510	2	-57	916	0	-1546	-1255	396	105	100	9.2	37.8	0.8	44.9	4.1	0.2	18.2	39.2	0.1	6	6.9	0	79.4	89.1	20.6	10.9	45		4		18			4	8		4		0	31	18	34.1	56.7	50.4	76.6	34.1	56.6	50.4	76.5	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181009	10-9-2018	240741	CME 	00	240 	33725	2995	12214	201	15160	1918	314	6726	14265	31	1996	1321	0	27423	30264	6302	3461	538	1574	2348	-40	115	-24	59	-744	-1271	4	244	-531	0	1212	545	-674	-7	100	8.9	36.2	0.6	45	5.7	0.9	19.9	42.3	0.1	5.9	3.9	0	81.3	89.7	18.7	10.3	45		4		18			6	7				0	32	18	33	59.4	49.1	76.1	33	59.3	49.1	76	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	181002	10-2-2018	240741	CME 	00	240 	33187	1421	9866	241	15045	1942	255	7470	15536	27	1752	1852	0	26211	29719	6976	3468	1394	28	414	241	451	29	216	-35	1080	-2	450	-242	0	1349	1736	45	-342	100	4.3	29.7	0.7	45.3	5.9	0.8	22.5	46.8	0.1	5.3	5.6	0	79	89.6	21	10.4	49		4		17			8	8				0	34	20	31.7	57.8	45.7	72.9	31.7	57.7	45.7	72.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180925	9-25-2018	240741	CME 	00	240 	31793	1393	9452	0	14594	1913	39	7505	14456	29	1302	2094	0	24862	27983	6931	3810	40	500	1095	0	-50	860	-325	-50	-661	-21	3	-456	0	57	492	-17	-452	100	4.4	29.7	0	45.9	6	0.1	23.6	45.5	0.1	4.1	6.6	0	78.2	88	21.8	12	45		4	0	16			9	7				0	32	16	33.1	60.7	47.4	76.1	33.1	60.6	47.4	76	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180918	9-18-2018	240741	CME 	00	240 	31753	893	8357	0	14644	1053	364	7555	15117	50	1299	2550	0	24805	27491	6948	4262	-4822	-4260	-9123	-1	-1144	-30	-905	4291	6230	-1969	-10	1784	-919	-4917	-4933	95	111	100	2.8	26.3	0	46.1	3.3	1.1	23.8	47.6	0.2	4.1	8	0	78.1	86.6	21.9	13.4	45		4	0	16			8	8				0	32	17	33.3	59.1	47.2	73.6	33.3	59	47.2	73.5	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180911	9-11-2018	240741	CME 	00	240 	36575	5153	17480	1	15788	1083	1269	3264	8887	2019	1309	766	919	29722	32424	6853	4151	2478	-420	-13	0	-188	18	923	-1625	-1175	1572	452	-248	919	1633	1996	845	482	100	14.1	47.8	0	43.2	3	3.5	8.9	24.3	5.5	3.6	2.1	2.5	81.3	88.7	18.7	11.3	42		4		15			5	8	5	5			34	20	35.8	55.7	49.9	75.5	35.8	55.6	47.6	71.9	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180904	9-4-2018	240741	CME 	00	240 	34097	5573	17493	1	15976	1065	346	4889	10062	447	857	1014	0	28089	30428	6008	3669	1542	450	78	0	-383	94	-185	1802	792	400	-26	201	0	2058	1380	-516	162	100	16.3	51.3	0	46.9	3.1	1	14.3	29.5	1.3	2.5	3	0	82.4	89.2	17.6	10.8	49		4		16			9	10	4			0	35	21	38.5	59.1	53.1	75.8	38.5	59	53.1	75.2	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180828	8-28-2018	240741	CME 	00	240 	32555	5123	17415	1	16359	971	531	3087	9270	47	883	813	0	26031	29048	6524	3507	529	10	0	0	586	-248	-40	30	417	-90	0	-131	0	496	-92	33	621	100	15.7	53.5	0	50.3	3	1.6	9.5	28.5	0.1	2.7	2.5	0	80	89.2	20	10.8	46		4		18			7	8				0	32	19	38.9	61.6	52	78.5	38.9	61.6	52	78.4	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180821	8-21-2018	240741	CME 	00	240 	32026	5113	17415	1	15773	1219	571	3057	8853	137	883	944	0	25535	29140	6491	2886	110	0	-600	0	-1070	248	46	515	706	90	0	-141	0	-419	349	529	-239	100	16	54.4	0	49.3	3.8	1.8	9.5	27.6	0.4	2.8	2.9	0	79.7	91	20.3	9	43		4		16			6	7				0	30	19	39.6	61.3	52.8	80.4	39.5	61.2	52.8	80.3	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180814	8-14-2018	240741	CME 	00	240 	31916	5113	18015	1	16843	971	525	2542	8147	47	883	1085	0	25954	28791	5962	3125	1858	3000	-1200	0	-1084	0	2	-261	2460	-237	-21	162	0	1399	1187	459	671	100	16	56.4	0	52.8	3	1.6	8	25.5	0.1	2.8	3.4	0	81.3	90.2	18.7	9.8	45		4		17			8	7				0	32	18	39.7	59.7	53.6	80.2	39.7	59.6	53.6	80.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180807	8-7-2018	240741	CME 	00	240 	30058	2113	19215	1	17927	971	523	2803	5687	284	904	923	0	24555	27604	5503	2454	501	-90	3000	0	-681	1	-3	1384	-1508	11	0	-76	0	621	1425	-120	-924	100	7	63.9	0	59.6	3.2	1.7	9.3	18.9	0.9	3	3.1	0	81.7	91.8	18.3	8.2	48		4		18			8	10	4			0	34	21	35.5	63.9	49	79.1	35.5	63.9	49	79	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180731	7-31-2018	240741	CME 	00	240 	29557	2203	16215	1	18608	970	526	1419	7195	273	904	999	0	23934	26179	5623	3378	-424	0	0	0	0	-186	168	-622	-1537	-2	28	224	0	-428	-1333	4	909	100	7.5	54.9	0	63	3.3	1.8	4.8	24.3	0.9	3.1	3.4	0	81	88.6	19	11.4	46		4		20			4	10	4			0	33	21	36.1	54.9	49.9	75.4	36.1	54.9	49.9	75.3	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180724	7-24-2018	240741	CME 	00	240 	29981	2203	16215	1	18608	1156	358	2041	8732	275	876	775	0	24362	27512	5619	2469	459	518	0	0	23	-50	10	103	491	11	-235	-428	0	430	34	29	425	100	7.3	54.1	0	62.1	3.9	1.2	6.8	29.1	0.9	2.9	2.6	0	81.3	91.8	18.7	8.2	48		4		18			6	11				0	33	22	36.6	54.1	50.2	73.9	36.6	54.1	50.2	73.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180717	7-17-2018	240741	CME 	00	240 	29522	1685	16215	1	18585	1206	348	1938	8241	264	1111	1203	0	23932	27478	5590	2044	-1025	450	0	0	-1653	50	1	335	-640	2	222	-163	0	-643	-750	-382	-275	100	5.7	54.9	0	63	4.1	1.2	6.6	27.9	0.9	3.8	4.1	0	81.1	93.1	18.9	6.9	46		4		17			6	9				0	33	19	37.3	54.9	50.2	75.6	37.3	54.9	50.2	75.5	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180710	7-10-2018	240741	CME 	00	240 	30547	1235	16215	1	20238	1156	347	1603	8881	262	889	1366	0	24575	28228	5972	2319	-1305	102	1302	0	-1059	175	-419	-148	-594	212	0	-791	0	-1312	-115	7	-1190	100	4	53.1	0	66.3	3.8	1.1	5.2	29.1	0.9	2.9	4.5	0	80.4	92.4	19.6	7.6	45		4		17			5	10				0	31	20	36.1	53.1	51.9	75.2	36.1	53.1	51.9	75.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180703	7-3-2018	240741	CME 	00	240 	31852	1133	14913	1	21297	981	766	1751	9475	50	889	2157	0	25887	28343	5965	3509	2185	249	40	1	1734	-380	227	-161	2408	3	19	375	0	2072	2674	113	-489	100	3.6	46.8	0	66.9	3.1	2.4	5.5	29.7	0.2	2.8	6.8	0	81.3	89	18.7	11	47		4		18		4	5	11				0	30	24	36.8	48.6	53.2	70	36.8	48.6	51.9	69.9	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180626	6-26-2018	240741	CME 	00	240 	29667	884	14873	0	19563	1361	539	1912	7067	47	870	1782	0	23815	25669	5852	3998	-1473	-157	-2766	0	-694	0	190	-131	557	24	-41	-125	-172	-981	-2292	-492	819	100	3	50.1	0	65.9	4.6	1.8	6.4	23.8	0.2	2.9	6	0	80.3	86.5	19.7	13.5	43		4	0	15		4	5	9				0	28	22	39.5	51.5	54	69.9	39.5	51.4	54	69.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180619	6-19-2018	240741	CME 	00	240 	31140	1041	17639	0	20257	1361	349	2043	6510	23	911	1907	172	24796	27961	6344	3179	-81	-9	0	0	559	-1736	-23	-791	2911	-33	-20	-31	20	-297	1108	216	-1189	100	3.3	56.6	0	65.1	4.4	1.1	6.6	20.9	0.1	2.9	6.1	0.6	79.6	89.8	20.4	10.2	41		4	0	15			5	7					28	19	38.2	56.6	52.6	76	38.2	56.6	52.6	76	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180612	6-12-2018	240741	CME 	00	240 	31221	1050	17639	0	19698	3097	372	2834	3599	56	931	1938	152	25093	26853	6128	4368	-17795	-1983	-16842	-505	-782	-642	1	-9518	644	-1855	-1103	1867	-898	-16643	-18230	-1152	435	100	3.4	56.5	0	63.1	9.9	1.2	9.1	11.5	0.2	3	6.2	0.5	80.4	86	19.6	14	40		4	0	14			8	5					30	15	37.6	56.5	52	78	37.6	56.5	52	76.8	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180605	6-5-2018	240741	CME 	00	240 	49016	3033	34481	505	20480	3739	371	12352	2955	1911	2034	71	1050	41736	45083	7280	3933	4922	301	-20	224	194	-5	-2	1992	1005	1629	-535	71	1021	4824	3923	98	999	100	6.2	70.3	1	41.8	7.6	0.8	25.2	6	3.9	4.1	0.1	2.1	85.1	92	14.9	8	45		4		14			11	5	8	4			38	21	33.1	71.4	49.3	83.6	32.3	70.3	48	81.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180529	5-29-2018	240741	CME 	00	240 	44094	2732	34501	281	20286	3744	373	10360	1950	282	2569	0	29	36912	41160	7182	2934	-1466	540	15	-7	-1508	36	-49	-1150	-138	-850	837	0	29	-2158	-964	692	-502	100	6.2	78.2	0.6	46	8.5	0.8	23.5	4.4	0.6	5.8	0	0.1	83.7	93.3	16.3	6.7	46		4		16			11	4	5	5	0		38	17	31	78.2	47.3	90.1	31	78.2	47.3	89.2	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180522	5-22-2018	240741	CME 	00	240 	45560	2192	34486	288	21794	3708	422	11510	2088	1132	1732	0	0	39070	42124	6490	3436	901	48	0	-21	-1	50	-53	797	1008	10	-51	0	0	729	994	172	-93	100	4.8	75.7	0.6	47.8	8.1	0.9	25.3	4.6	2.5	3.8	0	0	85.8	92.5	14.2	7.5	45		4		17			9	5		4	0	0	35	16	36.4	75.7	52.4	87.4	36.4	75.7	52.4	85.6	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180515	5-15-2018	240741	CME 	00	240 	44659	2144	34486	309	21795	3658	475	10713	1080	1122	1783	0	0	38341	41130	6318	3529	-547	113	42	-9	250	4	3	-1368	-378	28	346	0	0	-637	-310	90	-237	100	4.8	77.2	0.7	48.8	8.2	1.1	24	2.4	2.5	4	0	0	85.9	92.1	14.1	7.9	43		4		17			9			4	0	0	34	15	37.6	77.2	53.7	88.8	37.6	77.2	53.7	86.6	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180508	5-8-2018	240741	CME 	00	240 	45206	2031	34444	318	21545	3654	472	12081	1458	1094	1437	0	0	38978	41440	6228	3766	993	363	-68	46	923	0	-19	-283	312	173	-374	-212	0	829	232	164	761	100	4.5	76.2	0.7	47.7	8.1	1	26.7	3.2	2.4	3.2	0	0	86.2	91.7	13.8	8.3	43		4		17			9	4			0	0	33	16	36.7	76.2	53.7	87.4	36.7	76.2	53.7	85.6	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180501	5-1-2018	240741	CME 	00	240 	44213	1668	34512	272	20622	3654	491	12364	1146	921	1811	212	0	38149	41208	6064	3005	352	-289	-25	272	-1274	-10	3	790	-446	258	676	212	0	436	264	-84	88	100	3.8	78.1	0.6	46.6	8.3	1.1	28	2.6	2.1	4.1	0.5	0	86.3	93.2	13.7	6.8	45		4		16			11	4				0	34	17	37.5	78.1	53.5	89.1	37.5	78.1	53.4	87.2	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180424	4-24-2018	240741	CME 	00	240 	43861	1957	34537	0	21896	3664	488	11574	1592	663	1135	0	0	37713	40944	6148	2917	-790	107	122	0	-1769	-599	-85	835	-698	157	-47	-469	0	-802	-1572	12	782	100	4.5	78.7	0	49.9	8.4	1.1	26.4	3.6	1.5	2.6	0	0	86	93.3	14	6.7	44		4	0	16		4	10	5			0	0	33	17	38.4	78.7	54.1	89.3	38.4	78.7	53.9	88.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180417	4-17-2018	240741	CME 	00	240 	44651	1850	34415	0	23665	4263	573	10739	2290	506	1182	469	0	38515	42516	6136	2135	-238	28	0	0	630	429	-439	83	905	-196	303	-14	0	409	685	-647	-923	100	4.1	77.1	0	53	9.5	1.3	24.1	5.1	1.1	2.6	1.1	0	86.3	95.2	13.7	4.8	47		4	0	16	4	6	9	6				0	34	21	41.4	77.1	57.1	87.8	41.4	77.1	57	86.6	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180410	4-10-2018	240741	CME 	00	240 	44889	1822	34415	0	23035	3834	1012	10656	1385	702	879	483	0	38106	41831	6783	3058	530	930	29	0	-185	180	-180	-245	-124	145	-214	279	0	251	329	279	201	100	4.1	76.7	0	51.3	8.5	2.3	23.7	3.1	1.6	2	1.1	0	84.9	93.2	15.1	6.8	41		4	0	16	4	6	7	4				0	31	18	40.9	76.7	56	87.3	40.9	76.7	55.9	86.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180403	4-3-2018	240741	CME 	00	240 	44359	892	34386	0	23220	3654	1192	10901	1509	557	1093	204	0	37855	41502	6504	2857	-2953	253	-4337	0	-1640	2111	460	-1776	-452	261	-946	204	0	-3388	-1753	435	-1200	100	2	77.5	0	52.3	8.2	2.7	24.6	3.4	1.3	2.5	0.5	0	85.3	93.6	14.7	6.4	42		4	0	17		6	7	4				0	32	18	41.7	77.5	58.7	88.1	41.7	77.5	58.3	87	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180327	3-27-2018	240741	CME 	00	240 	47312	639	38723	0	24860	1543	732	12677	1961	296	2039	0	0	41243	43255	6069	4057	523	-154	2548	0	-70	0	590	-334	-1891	0	1007	-1389	0	1039	-142	-516	665	100	1.4	81.8	0	52.5	3.3	1.5	26.8	4.1	0.6	4.3	0	0	87.2	91.4	12.8	8.6	43		5	0	19		6	8	4			0	0	33	17	40.8	80.6	59.3	87.3	40.8	80.6	59.3	87.1	(NIKKEI INDEX X $5.00)	F20	Combined
