Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170221	2-21-2017	20974+	CME 	00	209 	49921	6409	13387	335	11104	5122	963	19530	15376	3010	1817	4146	638	43805	42977	6116	6944	1137	385	-1858	-13	-742	16	56	1138	876	189	-51	1656	42	1004	964	133	173	100	12.8	26.8	0.7	22.2	10.3	1.9	39.1	30.8	6	3.6	8.3	1.3	87.7	86.1	12.3	13.9	250	16	18	7	41	21	15	61	52	30	14	27	7	160	149	24.6	25.1	35.3	36.5	24.4	24.9	34.9	36.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170214	2-14-2017	20974+	CME 	00	209 	48784	6024	15245	348	11846	5105	907	18392	14500	2821	1868	2490	596	42802	42013	5982	6771	241	-67	-1296	27	-250	-56	125	-337	129	530	89	61	55	172	-425	69	666	100	12.3	31.2	0.7	24.3	10.5	1.9	37.7	29.7	5.8	3.8	5.1	1.2	87.7	86.1	12.3	13.9	244	17	20	7	42	21	14	59	48	26	14	23	9	161	139	23.6	29.7	33.5	42	23.5	29.5	33.3	41.8	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170207	2-7-2017	20974+	CME 	00	209 	48543	6090	16541	321	12096	5161	782	18728	14371	2291	1780	2429	541	42630	42438	5913	6106	-1072	836	-2951	10	-821	-369	-72	-1717	1178	372	368	53	15	-1008	-1763	-64	691	100	12.5	34.1	0.7	24.9	10.6	1.6	38.6	29.6	4.7	3.7	5	1.1	87.8	87.4	12.2	12.6	252	19	19	7	42	20	14	66	45	26	13	28	9	167	141	23.9	30.5	33.9	44.4	23.9	30.3	33.7	44.3	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170131	1-31-2017	20974+	CME 	00	209 	49616	5255	19492	311	12917	5530	853	20445	13193	1919	1412	2376	526	43638	44201	5977	5415	3061	-64	2789	19	1167	-95	-194	1752	794	149	38	301	108	2975	3871	86	-810	100	10.6	39.3	0.6	26	11.1	1.7	41.2	26.6	3.9	2.8	4.8	1.1	88	89.1	12	10.9	252	16	21	7	41	21	15	64	51	23	14	24	8	160	145	25.1	32	35.8	46.6	24.9	31.9	35.6	46.4	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170124	1-24-2017	20974+	CME 	00	209 	46555	5319	16703	292	11750	5625	1048	18693	12399	1769	1374	2075	418	40664	40329	5891	6225	-1000	877	-711	-95	-1027	246	267	33	-686	-686	-273	-57	-11	-915	-1733	-85	733	100	11.4	35.9	0.6	25.2	12.1	2.3	40.2	26.6	3.8	3	4.5	0.9	87.3	86.6	12.7	13.4	231	17	18	7	41	21	13	56	42	24	14	22	8	151	132	24.2	32.5	34.3	47.1	24	32.5	34	47	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170117	1-17-2017	20974+	CME 	00	209 	47555	4442	17414	387	12777	5379	781	18660	13085	2456	1647	2132	429	41579	42063	5977	5493	598	-89	676	52	151	24	-71	944	198	-328	-119	143	44	585	738	13	-140	100	9.3	36.6	0.8	26.9	11.3	1.6	39.2	27.5	5.2	3.5	4.5	0.9	87.4	88.5	12.6	11.5	233	14	21	6	41	18	12	55	46	22	15	23	8	144	137	23.2	34.4	34.9	47.6	22.8	34.3	34.5	47.3	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170110	1-10-2017	20974+	CME 	00	209 	46957	4531	16737	335	12626	5355	852	17716	12887	2784	1766	1989	385	40994	41324	5963	5633	-578	208	-1924	112	395	-79	-4	-1665	172	394	-160	-664	117	-602	-1875	24	1298	100	9.6	35.6	0.7	26.9	11.4	1.8	37.7	27.4	5.9	3.8	4.2	0.8	87.3	88	12.7	12	233	15	21	6	38	18	11	57	46	23	13	25	8	147	134	23.4	33.8	32.9	46.2	23.4	33.7	32.8	45.6	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	170103	1-3-2017	20974+	CME 	00	209 	47535	4323	18662	222	12231	5433	855	19381	12716	2390	1926	2654	268	41596	43200	5939	4335	801	1379	-1194	19	-61	561	-214	-1162	354	361	648	820	-74	896	632	-95	168	100	9.1	39.3	0.5	25.7	11.4	1.8	40.8	26.7	5	4.1	5.6	0.6	87.5	90.9	12.5	9.1	230	14	19	4	36	17	13	67	43	29	16	18		149	130	26.1	33.5	34.6	47	25.8	33.4	34.4	47	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170502	5-2-2017	209742	CME 	00	209 	284047	20339	107070	5034	72766	26190	4018	125688	73499	11470	7874	17381	2935	250123	247596	33924	36451	973	3121	-7013	1625	942	913	361	-9994	582	2767	5	-933	865	-309	-833	1282	1806	100	7.2	37.7	1.8	25.6	9.2	1.4	44.2	25.9	4	2.8	6.1	1	88.1	87.2	11.9	12.8	251	16	22	6	44	22	11	59	46	27	16	26	10	164	141	25.6	33.1	38.6	44.1	25.1	32.6	38.1	43.6	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170425	4-25-2017	209742	CME 	00	209 	283074	17218	114083	3409	71824	25277	3657	135683	72917	8702	7869	18314	2070	250432	248429	32642	34645	19129	-1605	10729	1786	4521	-3135	-914	15855	4611	-31	-1104	3811	-274	18234	16583	895	2546	100	6.1	40.3	1.2	25.4	8.9	1.3	47.9	25.8	3.1	2.8	6.5	0.7	88.5	87.8	11.5	12.2	240	16	22	6	41	19	10	60	43	25	16	23	7	158	130	27.8	36.4	40.6	47.6	27.4	36	40.2	47.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170418	4-18-2017	209742	CME 	00	209 	263945	18823	103355	1623	67303	28412	4571	119828	68306	8734	8973	14503	2343	232198	231846	31747	32099	6823	386	7281	-91	-4595	1789	556	10776	-2423	601	-762	-429	-159	6712	7125	111	-302	100	7.1	39.2	0.6	25.5	10.8	1.7	45.4	25.9	3.3	3.4	5.5	0.9	88	87.8	12	12.2	249	14	22	6	40	21	13	62	48	24	19	22	9	159	142	29	33.9	39.9	45.9	28.5	33.5	39.4	45.5	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170411	4-11-2017	209742	CME 	00	209 	257122	18437	96074	1713	71898	26623	4015	109052	70729	8133	9735	14932	2502	225486	224721	31636	32401	6383	5325	11230	-62	1449	-569	-2301	3631	-20	-1570	-618	-92	-181	5673	6435	710	-52	100	7.2	37.4	0.7	28	10.4	1.6	42.4	27.5	3.2	3.8	5.8	1	87.7	87.4	12.3	12.6	253	15	23	7	40	21	14	58	55	24	20	21	10	158	150	31	31.2	40.9	43.5	30.5	30.8	40.4	43.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170404	4-4-2017	209742	CME 	00	209 	250739	13112	84843	1775	70449	27192	6316	105422	70749	9703	10353	15025	2683	219813	218286	30926	32453	337	167	2659	-431	-7227	3603	913	5546	-4377	-232	2879	-3976	41	1657	-1799	-1320	2136	100	5.2	33.8	0.7	28.1	10.8	2.5	42	28.2	3.9	4.1	6	1.1	87.7	87.1	12.3	12.9	244	14	23	8	41	22	13	58	49	28	18	19	8	155	146	33	28.9	43.5	40.8	32.5	28.5	43	40.4	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170328	3-28-2017	209742	CME 	00	209 	250402	12945	82184	2206	77676	23589	5403	99876	75126	9935	7474	19001	2642	218156	220085	32246	30317	-63	352	6701	-27	3320	-4089	-1140	6242	-1412	-3426	-3631	1800	-735	956	-2327	-1019	2264	100	5.2	32.8	0.9	31	9.4	2.2	39.9	30	4	3	7.6	1.1	87.1	87.9	12.9	12.1	242	13	25	7	41	18	12	57	53	26	14	21	9	152	144	31.9	27.3	41.5	39.6	31.6	26.9	41.2	39.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170321	3-21-2017	209742	CME 	00	209 	250465	12593	75483	2232	74356	27678	6543	93634	76538	13361	11105	17201	3376	217200	222412	33265	28053	-70859	-24043	30668	-29973	31543	-3891	-36848	72	-11271	-6028	484	-3820	-292	-65085	-61456	-5774	-9403	100	5	30.1	0.9	29.7	11.1	2.6	37.4	30.6	5.3	4.4	6.9	1.3	86.7	88.8	13.3	11.2	242	11	23	6	34	22	14	56	59	30	17	20	9	151	150	33.2	25.1	41.3	38	32.9	24.9	40.8	37.5	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170314	3-14-2017	209742	CME 	00	209 	321324	36636	44815	32205	42813	31569	43391	93562	87810	19388	10621	21021	3669	282285	283868	39039	37456	71324	4874	-5600	30129	2844	2605	28805	-6599	8246	2472	750	-1486	850	64125	66019	7199	5305	100	11.4	13.9	10	13.3	9.8	13.5	29.1	27.3	6	3.3	6.5	1.1	87.9	88.3	12.1	11.7	246	16	20	20	38	28	17	57	51	31	17	19	10	166	158	25.9	31.1	37.6	42.1	17.9	18.6	24.8	27.2	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170307	3-7-2017	209742	CME 	00	209 	250000	31762	50415	2076	39968	28964	14587	100161	79564	16916	9870	22507	2819	218160	217849	31840	32151	-6089	170	-18648	300	-8168	2338	6442	-5995	1729	606	1371	2215	-815	-6090	-5833	1	-256	100	12.7	20.2	0.8	16	11.6	5.8	40.1	31.8	6.8	3.9	9	1.1	87.3	87.1	12.7	12.9	250	15	21	10	39	24	16	61	50	30	18	22	7	165	148	23.8	23	33.1	35.7	23.5	22.9	31.2	34.4	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170228	2-28-2017	209742	CME 	00	209 	256089	31592	69063	1776	48136	26626	8145	106156	77835	16310	8500	20293	3634	224249	223682	31840	32407	6484	-454	2128	101	-7383	1018	3330	8507	956	1259	-584	-439	446	5222	8799	1262	-2315	100	12.3	27	0.7	18.8	10.4	3.2	41.5	30.4	6.4	3.3	7.9	1.4	87.6	87.3	12.4	12.7	254	14	20	7	42	22	16	60	55	27	15	26	6	157	153	24.6	25.8	33.4	37.5	24.5	25.6	32.4	36.2	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170221	2-21-2017	209742	CME 	00	209 	249605	32046	66936	1675	55520	25608	4814	97648	76879	15051	9084	20732	3189	219027	214883	30578	34722	5685	1927	-9288	-67	-3710	81	280	5690	4379	946	-257	8280	209	5018	4819	667	866	100	12.8	26.8	0.7	22.2	10.3	1.9	39.1	30.8	6	3.6	8.3	1.3	87.7	86.1	12.3	13.9	250	16	18	7	41	21	15	61	52	30	14	27	7	160	149	24.6	25.1	35.3	36.5	24.4	24.9	34.9	36.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170214	2-14-2017	209742	CME 	00	209 	243920	30119	76223	1742	59229	25527	4535	91958	72500	14105	9341	12452	2980	214009	210064	29911	33856	1204	-333	-6482	136	-1252	-278	626	-1684	644	2649	443	306	274	859	-2124	345	3328	100	12.3	31.2	0.7	24.3	10.5	1.9	37.7	29.7	5.8	3.8	5.1	1.2	87.7	86.1	12.3	13.9	244	17	20	7	42	21	14	59	48	26	14	23	9	161	139	23.6	29.7	33.5	42	23.5	29.5	33.3	41.8	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170207	2-7-2017	209742	CME 	00	209 	242716	30452	82705	1606	60481	25805	3909	93642	71856	11456	8899	12146	2705	213150	212188	29566	30528	-5362	4178	-14755	51	-4104	-1845	-359	-8584	5891	1862	1838	265	76	-5042	-8815	-320	3453	100	12.5	34.1	0.7	24.9	10.6	1.6	38.6	29.6	4.7	3.7	5	1.1	87.8	87.4	12.2	12.6	252	19	19	7	42	20	14	66	45	26	13	28	9	167	141	23.9	30.5	33.9	44.4	23.9	30.3	33.7	44.3	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170131	1-31-2017	209742	CME 	00	209 	248078	26274	97461	1556	64585	27650	4267	102226	65965	9594	7061	11881	2629	218192	221003	29886	27075	15304	-320	13946	96	5834	-474	-972	8758	3971	747	191	1503	540	14873	19356	431	-4052	100	10.6	39.3	0.6	26	11.1	1.7	41.2	26.6	3.9	2.8	4.8	1.1	88	89.1	12	10.9	252	16	21	7	41	21	15	64	51	23	14	24	8	160	145	25.1	32	35.8	46.6	24.9	31.9	35.6	46.4	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170124	1-24-2017	209742	CME 	00	209 	232774	26594	83515	1460	58751	28125	5240	93467	61994	8847	6870	10377	2089	203319	201647	29455	31127	-5002	4386	-3554	-476	-5135	1228	1336	166	-3430	-3431	-1365	-285	-55	-4575	-8666	-427	3664	100	11.4	35.9	0.6	25.2	12.1	2.3	40.2	26.6	3.8	3	4.5	0.9	87.3	86.6	12.7	13.4	231	17	18	7	41	21	13	56	42	24	14	22	8	151	132	24.2	32.5	34.3	47.1	24	32.5	34	47	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170117	1-17-2017	209742	CME 	00	209 	237776	22208	87068	1936	63887	26897	3903	93301	65424	12279	8235	10662	2145	207893	210313	29883	27463	2989	-445	3381	262	757	122	-355	4719	989	-1641	-593	715	218	2923	3691	66	-702	100	9.3	36.6	0.8	26.9	11.3	1.6	39.2	27.5	5.2	3.5	4.5	0.9	87.4	88.5	12.6	11.5	233	14	21	6	41	18	12	55	46	22	15	23	8	144	137	23.2	34.4	34.9	47.6	22.8	34.3	34.5	47.3	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170110	1-10-2017	209742	CME 	00	209 	234787	22653	83687	1673	63129	26775	4259	88582	64435	13920	8828	9947	1926	204970	206622	29817	28165	-2889	1038	-9622	561	1976	-393	-18	-8325	858	1971	-800	-3321	586	-3010	-9377	121	6488	100	9.6	35.6	0.7	26.9	11.4	1.8	37.7	27.4	5.9	3.8	4.2	0.8	87.3	88	12.7	12	233	15	21	6	38	18	11	57	46	23	13	25	8	147	134	23.4	33.8	32.9	46.2	23.4	33.7	32.8	45.6	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	170103	1-3-2017	209742	CME 	00	209 	237676	21615	93309	1112	61153	27167	4277	96907	63578	11949	9628	13268	1340	207980	215999	29696	21677	4003	6895	-5970	95	-307	2804	-1071	-5811	1768	1806	3241	4099	-370	4478	3161	-475	842	100	9.1	39.3	0.5	25.7	11.4	1.8	40.8	26.7	5	4.1	5.6	0.6	87.5	90.9	12.5	9.1	230	14	19	4	36	17	13	67	43	29	16	18		149	130	26.1	33.5	34.6	47	25.8	33.4	34.4	47	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170502	5-2-2017	23977A	ICUS	01	239 	584201	48356	158238	3739	259503	184503	31666	176703	164619	11746	19102	7951	546	551361	563009	32840	21192	-456	-150	4346	297	-2728	20647	2621	-6737	-27585	-488	-499	-1408	-29	-7713	-1599	7257	1143	100	8.3	27.1	0.6	44.4	31.6	5.4	30.2	28.2	2	3.3	1.4	0.1	94.4	96.4	5.6	3.6	328	21	23	5	77	47	33	64	57	26	22	17		215	180	20.2	27.8	31.3	40.8	18.6	27.8	29.2	40.7	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170425	4-25-2017	23977A	ICUS	01	239 	584657	48506	153892	3442	262231	163856	29045	183440	192204	12234	19601	9360	575	559074	564608	25583	20049	8203	1489	17974	-196	1659	-1899	-55	26585	-6198	-953	-20310	-1003	-1352	6868	6318	1335	1885	100	8.3	26.3	0.6	44.9	28	5	31.4	32.9	2.1	3.4	1.6	0.1	95.6	96.6	4.4	3.4	339	21	22	5	75	43	33	71	65	25	22	20		221	184	20.4	26.8	31	39.4	18.4	26.8	29	39.3	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170418	4-18-2017	23977A	ICUS	01	239 	576454	47017	135918	3638	260571	165755	29101	156855	198402	13187	39911	10363	1927	552207	558290	24247	18164	-7122	-1055	-8035	176	-3776	6033	-3578	-5237	1917	1126	6073	-27	-278	-6549	-2666	-573	-4456	100	8.2	23.6	0.6	45.2	28.8	5	27.2	34.4	2.3	6.9	1.8	0.3	95.8	96.8	4.2	3.2	338	22	20	5	78	44	36	55	74	21	22	23		207	196	21.4	26.3	33	39.1	19.8	26.3	30.9	39	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170411	4-11-2017	23977A	ICUS	01	239 	583576	48072	143953	3462	264348	159722	32678	162092	196485	12061	33838	10390	2205	558756	560956	24820	22620	20359	86	13323	-616	3891	2325	937	5631	1703	-2543	18596	1841	68	26050	17038	-5691	3321	100	8.2	24.7	0.6	45.3	27.4	5.6	27.8	33.7	2.1	5.8	1.8	0.4	95.7	96.1	4.3	3.9	348	22	22	5	79	45	36	59	77	23	22	22	4	213	203	20.7	25.9	31.4	38.3	18.8	25.9	29.4	37.6	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170404	4-4-2017	23977A	ICUS	01	239 	563217	47986	130630	4078	260456	157397	31742	156461	194783	14604	15242	8548	2137	532706	543918	30511	19299	16364	1767	17765	261	-1592	777	-2548	10276	8895	1566	1514	-8926	-592	10653	17199	5711	-835	100	8.5	23.2	0.7	46.2	27.9	5.6	27.8	34.6	2.6	2.7	1.5	0.4	94.6	96.6	5.4	3.4	335	20	24	6	81	42	36	58	72	28	20	18	4	213	196	20.1	25.6	31.1	38.9	18	25.6	28.8	38.2	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170328	3-28-2017	23977A	ICUS	01	239 	546853	46219	112865	3817	262048	156620	34290	146184	185887	13038	13728	17474	2729	522053	526719	24800	20134	-5360	655	-1738	558	2585	18130	-5328	306	-11665	-2846	641	1605	283	-3146	-1001	-2214	-4359	100	8.5	20.6	0.7	47.9	28.6	6.3	26.7	34	2.4	2.5	3.2	0.5	95.5	96.3	4.5	3.7	331	21	20	5	84	44	32	51	72	23	20	19	5	205	191	21.1	24.7	32.1	37.9	18.5	24.7	29.3	37.1	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170321	3-21-2017	23977A	ICUS	01	239 	552213	45564	114603	3259	259463	138490	39618	145878	197552	15884	13087	15869	2446	525199	527721	27014	24492	-78626	-9889	-3100	-50150	5946	2596	-11078	-3503	-4785	-4752	-72	-4957	-653	-74151	-76879	-4475	-1747	100	8.3	20.8	0.6	47	25.1	7.2	26.4	35.8	2.9	2.4	2.9	0.4	95.1	95.6	4.9	4.4	339	22	19	4	84	42	32	58	79	29	19	16	4	217	191	21.4	24.7	31.8	36.9	18.8	24.7	28.9	36.7	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170314	3-14-2017	23977A	ICUS	01	239 	630839	55453	117703	53409	253517	135894	50696	149381	202336	20636	13159	20826	3099	599350	604599	31489	26240	19626	2759	-33697	45539	-35865	-11994	11243	-10500	-342	3711	2908	463	126	19920	15049	-294	4577	100	8.8	18.7	8.5	40.2	21.5	8	23.7	32.1	3.3	2.1	3.3	0.5	95	95.8	5	4.2	344	23	18	21	87	43	36	59	74	39	18	19	6	240	206	19.7	25.1	29	36.3	16.5	22.7	25.3	33.6	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170307	3-7-2017	23977A	ICUS	01	239 	611213	52694	151400	7870	289382	147888	39453	159881	202678	16925	10251	20363	2974	579430	589551	31783	21662	-5423	-589	-17237	2045	-9712	-256	927	-4207	5869	3686	-715	-47	112	-8453	-4902	3030	-521	100	8.6	24.8	1.3	47.3	24.2	6.5	26.2	33.2	2.8	1.7	3.3	0.5	94.8	96.5	5.2	3.5	346	21	21	13	82	44	36	62	79	29	17	20	4	229	199	23.4	27.4	33.4	39.1	20.9	27.2	30.7	38.8	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170228	2-28-2017	23977A	ICUS	01	239 	616636	53283	168637	5825	299094	148144	38526	164088	196810	13239	10966	20410	2861	587883	594453	28753	22183	1165	2801	-27073	524	-6436	950	8568	1056	19560	-3471	-1659	-999	148	1531	-1792	-366	2957	100	8.6	27.3	0.9	48.5	24	6.2	26.6	31.9	2.1	1.8	3.3	0.5	95.3	96.4	4.7	3.6	348	23	21	9	85	40	35	60	77	27	20	22	5	232	192	23.5	30.9	33.8	43.4	21.1	30.9	30.4	43.1	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170221	2-21-2017	23977A	ICUS	01	239 	615471	50482	195710	5301	305531	147194	29957	163032	177249	16710	12625	21409	2713	586352	596245	29119	19226	-6542	803	1053	328	2906	-2924	-1634	-9877	-2406	1832	388	-370	-662	-5916	-4782	-626	-1760	100	8.2	31.8	0.9	49.6	23.9	4.9	26.5	28.8	2.7	2.1	3.5	0.4	95.3	96.9	4.7	3.1	351	19	23	9	81	42	37	72	73	27	17	24	5	232	197	23.4	34.6	33.8	47.1	21.2	34.5	30.5	46.9	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170214	2-14-2017	23977A	ICUS	01	239 	622013	49679	194657	4973	302625	150118	31591	172909	179655	14878	12237	21779	3375	592267	601027	29746	20986	-6370	-4187	-410	1223	-2896	-4073	1042	720	-9413	1350	-5427	3026	291	-7884	-6964	1514	594	100	8	31.3	0.8	48.7	24.1	5.1	27.8	28.9	2.4	2	3.5	0.5	95.2	96.6	4.8	3.4	348	21	22	7	83	42	38	72	68	29	16	24	5	233	194	22.9	34.2	33.3	45.9	20.4	34.2	29.7	45.7	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	170207	2-7-2017	23977A	ICUS	01	239 	628383	53866	195067	3750	305521	154191	30549	172189	189068	13528	17664	18753	3084	600151	607990	28232	20393	-4488	3347	-7316	49	-1426	2731	2930	-5335	-388	-493	-3028	-1662	607	-3349	-3541	-1139	-947	100	8.6	31	0.6	48.6	24.5	4.9	27.4	30.1	2.2	2.8	3	0.5	95.5	96.8	4.5	3.2	340	21	21	4	80	42	36	60	74	27	16	26	4	216	195	23.4	35	34.5	46.9	20.9	35	31.1	46.7	(RUSSELL 2000 INDEX X $50)	F20	Combined
