Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160412	4/12/2016	240743	CME 	00	240 	71157	21605	9861	842	13892	4101	212	20563	6826	53	6019	913	0	63186	22808	7971	48349	-1041	-755	2755	49	1423	25	-53	304	-2708	-166	-1096	913	0	-294	815	-747	-1856	100	30.4	13.9	1.2	19.5	5.8	0.3	28.9	9.6	0.1	8.5	1.3	0	88.8	32.1	11.2	67.9	83	18	6		10	5		25	11		5		0	61	28	28.6	16.3	43.3	21.6	28.6	16.3	43.3	21.3	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160405	4/5/2016	240743	CME 	00	240 	72198	22360	7106	793	12469	4076	265	20259	9534	219	7115	0	0	63480	21993	8718	50205	13529	5287	-2615	362	1679	-973	8	4844	5145	14	810	0	0	13004	1941	525	11588	100	31	9.8	1.1	17.3	5.6	0.4	28.1	13.2	0.3	9.9	0	0	87.9	30.5	12.1	69.5	84	19	5		10	6		25	12		7	0	0	64	26	28.2	15.6	42.4	21.6	28.2	15.4	42.3	21	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160329	3/29/2016	240743	CME 	00	240 	58669	17073	9721	431	10790	5049	257	15415	4389	205	6305	0	0	50476	20052	8193	38617	-2801	47	1225	62	218	327	-2	-1484	-2002	107	-349	0	0	-1401	-283	-1400	-2518	100	29.1	16.6	0.7	18.4	8.6	0.4	26.3	7.5	0.3	10.7	0	0	86	34.2	14	65.8	75	14	9	5	9	6		22	8	4	7	0	0	57	28	29.2	16.9	44.1	22.7	29.2	16.3	44	21.9	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160322	3/22/2016	240743	CME 	00	240 	61470	17026	8496	369	10572	4722	259	16899	6391	98	6654	0	0	51877	20335	9593	41135	2973	3324	3119	150	-211	78	21	-1199	-233	-256	388	-441	0	2217	2438	756	535	100	27.7	13.8	0.6	17.2	7.7	0.4	27.5	10.4	0.2	10.8	0	0	84.4	33.1	15.6	66.9	75	15	8	5	9	5		22	10		6	0	0	56	27	26.7	15.5	41.3	21.3	26.7	15	41.3	20.9	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160315	3/15/2016	240743	CME 	00	240 	58497	13702	5377	219	10783	4644	238	18098	6624	354	6266	441	0	49660	17897	8837	40600	-45174	-13571	-6971	-4983	-2188	-1260	-527	-14218	-3097	-5274	-752	-627	-10	-41523	-22749	-3651	-22425	100	23.4	9.2	0.4	18.4	7.9	0.4	30.9	11.3	0.6	10.7	0.8	0	84.9	30.6	15.1	69.4	69	14	4		10	5		20	8	4	6		0	53	24	23.3	15.7	39.4	22.3	23.3	15.5	39.3	21.3	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160308	3/8/2016	240743	CME 	00	240 	103671	27273	12348	5202	12971	5904	765	32316	9721	5628	7018	1068	10	91183	40646	12488	63025	2855	-3177	543	1271	34	-84	17	496	582	3455	-1064	505	-55	977	6234	1878	-3379	100	26.3	11.9	5	12.5	5.7	0.7	31.2	9.4	5.4	6.8	1	0	88	39.2	12	60.8	89	18	9	7	11	5		20	15	14	4			67	46	26.1	15.6	36.9	23.5	25.9	13.1	36.1	18.5	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160301	3/1/2016	240743	CME 	00	240 	100816	30450	11805	3931	12937	5988	748	31820	9139	2173	8082	563	65	90206	34412	10610	66404	-119	1731	-1309	-263	-2221	2009	-18	-64	111	160	1051	563	10	386	1263	-505	-1382	100	30.2	11.7	3.9	12.8	5.9	0.7	31.6	9.1	2.2	8	0.6	0.1	89.5	34.1	10.5	65.9	96	19	10		9	6		28	15	10	6			69	42	25.1	14.9	35.8	21	25.1	12.9	35.8	17.9	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160223	2/23/2016	240743	CME 	00	240 	100935	28719	13114	4194	15158	3979	766	31884	9028	2013	7031	0	55	89820	33149	11115	67786	-4372	2545	-684	-1242	-2516	268	762	-2980	1239	126	-25	-1491	-10	-3340	-1032	-1032	-3340	100	28.5	13	4.2	15	3.9	0.8	31.6	8.9	2	7	0	0.1	89	32.8	11	67.2	85	18	12	4	10	5		23	11	11	4	0		63	39	28	13.9	38.7	18.9	28	11.3	38.7	15.7	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160216	2/16/2016	240743	CME 	00	240 	105307	26174	13798	5436	17674	3711	4	34864	7789	1887	7056	1491	65	93160	34181	12147	71126	4280	510	-617	1508	2190	-475	-5	1683	-2138	-618	-1573	596	65	3760	-1684	520	5964	100	24.9	13.1	5.2	16.8	3.5	0	33.1	7.4	1.8	6.7	1.4	0.1	88.5	32.5	11.5	67.5	93	19	12	4	13			27	11	8	4			67	41	25.5	13.5	36	19.1	25.5	11.4	36	15.9	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160209	2/9/2016	240743	CME 	00	240 	101027	25664	14415	3928	15484	4186	9	33181	9927	2505	8629	895	0	89400	35865	11627	65162	6498	1636	3531	669	686	563	1	842	3295	-174	2073	-1289	0	5733	6596	765	-98	100	25.4	14.3	3.9	15.3	4.1	0	32.8	9.8	2.5	8.5	0.9	0	88.5	35.5	11.5	64.5	100	20	13	4	12	4		28	12	8	6		0	70	44	26.5	15.2	36	21.5	25.9	13.5	35.4	19.2	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160202	2/2/2016	240743	CME 	00	240 	94529	24028	10884	3259	14798	3623	8	32339	6632	2679	6556	2184	0	83667	29269	10862	65260	-7937	-2668	-2798	385	-6343	502	-4	843	-1594	1157	-1344	2184	0	-7974	-168	37	-7769	100	25.4	11.5	3.4	15.7	3.8	0	34.2	7	2.8	6.9	2.3	0	88.5	31	11.5	69	91	18	10		13			27	10	9	4	4	0	66	39	22	15.4	32.5	19.7	21.4	13	31.9	17.3	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160126	1/26/2016	240743	CME 	00	240 	102466	26696	13682	2874	21141	3121	12	31496	8226	1522	7900	0	0	91641	29437	10825	73029	14697	6769	4441	1042	1319	-185	-506	5467	-5449	-395	1401	-630	0	15097	-1682	-400	16379	100	26.1	13.4	2.8	20.6	3	0	30.7	8	1.5	7.7	0	0	89.4	28.7	10.6	71.3	93	19	10		13			28	11	8	8	0	0	71	36	25.3	15.9	37.6	20.7	25.3	14.1	37.3	18.8	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160119	1/19/2016	240743	CME 	00	240 	87769	19927	9241	1832	19822	3306	518	26029	13675	1917	6499	630	0	76544	31119	11225	56650	6178	-1484	3253	-435	1666	-923	-25	3963	2913	247	404	95	0	4336	5125	1842	1053	100	22.7	10.5	2.1	22.6	3.8	0.6	29.7	15.6	2.2	7.4	0.7	0	87.2	35.5	12.8	64.5	102	17	13		12	4		23	23	6	7		0	62	52	27	9.3	40.6	14.9	27	8.8	39.4	14.4	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160112	1/12/2016	240743	CME 	00	240 	81591	21411	5988	2267	18156	4229	543	22066	10762	1670	6095	535	0	72208	25994	9383	55597	7887	5126	1122	-912	305	334	-109	4104	4219	511	680	535	0	9705	5700	-1818	2187	100	26.2	7.3	2.8	22.3	5.2	0.7	27	13.2	2	7.5	0.7	0	88.5	31.9	11.5	68.1	87	17	9		11	5		20	17	6	5		0	59	40	28.1	8.6	43.3	14.8	28.1	8.6	42	14.1	(NIKKEI INDEX X JPY 500)	F20	Combined
NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE	160105	1/5/2016	240743	CME 	00	240 	73704	16285	4866	3179	17851	3895	652	17962	6543	1159	5415	0	0	62503	20294	11201	53410	3137	-901	-2585	1323	1266	106	146	-565	230	-214	-1202	-359	0	-147	-1353	3284	4490	100	22.1	6.6	4.3	24.2	5.3	0.9	24.4	8.9	1.6	7.3	0	0	84.8	27.5	15.2	72.5	79	16	9	4	11	4		22	13	5	4	0	0	58	33	27.1	9.7	40.4	15.5	26.2	8	39	12.9	(NIKKEI INDEX X JPY 500)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160614	6/14/2016	244041	ICUS	01	244 	209525	4721	93121	13160	119306	63191	19044	35085	8148	4242	4519	2221	0	200077	203127	9448	6398	28527	130	-601	12456	179	3682	8641	1900	1073	649	2668	6	0	26623	25906	1904	2621	100	2.3	44.4	6.3	56.9	30.2	9.1	16.7	3.9	2	2.2	1.1	0	95.5	96.9	4.5	3.1	124	7	10	10	46	23	18	14	11	8	7	5	0	89	71	31.5	47.1	45.2	62.2	30	44.4	42.7	59.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160607	6/7/2016	244041	ICUS	01	244 	180998	4591	93722	704	119127	59509	10403	33185	7075	3593	1851	2215	0	173454	177221	7544	3777	-2130	102	194	5	-2630	-1034	189	501	-414	-406	-282	1	0	-2521	-1465	391	-665	100	2.5	51.8	0.4	65.8	32.9	5.7	18.3	3.9	2	1	1.2	0	95.8	97.9	4.2	2.1	121	7	9		46	22	18	16	11	6	5	5	0	80	67	35.8	51.5	51.7	68.4	34.1	51.5	49	68.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160531	5/31/2016	244041	ICUS	01	244 	183128	4489	93528	699	121757	60543	10214	32684	7489	3999	2133	2214	0	175975	178686	7153	4442	-2137	478	-2439	-45	621	-1113	-331	-3789	1061	599	42	-340	0	-2425	-2608	288	471	100	2.5	51.1	0.4	66.5	33.1	5.6	17.8	4.1	2.2	1.2	1.2	0	96.1	97.6	3.9	2.4	120	8	8		46	22	16	14	11	7	6	5	0	79	66	35.3	50.7	51.3	67.4	33.5	50.7	48.9	67.4	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160524	5/24/2016	244041	ICUS	01	244 	185265	4011	95967	744	121136	61656	10545	36473	6428	3400	2091	2554	0	178400	181294	6865	3971	-6492	-1494	-5049	-55	-5013	-72	317	-801	-1456	199	-228	-15	0	-7075	-6131	583	-361	100	2.2	51.8	0.4	65.4	33.3	5.7	19.7	3.5	1.8	1.1	1.4	0	96.3	97.9	3.7	2.1	121	7	9		46	24	17	14	9	6	6	6	0	79	67	36.6	49.9	52.6	67.1	35.2	49.9	50.2	67.1	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160517	5/17/2016	244041	ICUS	01	244 	191757	5505	101016	799	126149	61728	10228	37274	7884	3201	2319	2569	0	185475	187425	6282	4332	-3367	-1906	-3780	-10	4423	-779	-1298	-3869	2970	62	-275	-201	-11	-2884	-3047	-483	-320	100	2.9	52.7	0.4	65.8	32.2	5.3	19.4	4.1	1.7	1.2	1.3	0	96.7	97.7	3.3	2.3	125	7	11		45	23	16	16	10	5	7	6	0	79	69	36.1	49.2	52.7	66.7	34.7	49.2	50.8	66.7	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160510	5/10/2016	244041	ICUS	01	244 	195124	7411	104796	809	121726	62507	11526	41143	4914	3139	2594	2770	11	188359	190472	6765	4652	2850	1807	-3593	-9	3045	5606	335	2189	-703	-29	-4010	7	3	3331	1617	-481	1233	100	3.8	53.7	0.4	62.4	32	5.9	21.1	2.5	1.6	1.3	1.4	0	96.5	97.6	3.5	2.4	128	9	9		45	23	16	20	7	5	8	7		87	65	34.6	50.9	51.2	68.3	33.3	50.9	48.9	68.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160503	5/3/2016	244041	ICUS	01	244 	192274	5604	108389	818	118681	56901	11191	38954	5617	3168	6604	2763	8	185028	188855	7246	3419	-4223	-1928	294	96	-2518	1368	-638	2510	-4387	-679	-65	176	-7	-3229	-3777	-994	-446	100	2.9	56.4	0.4	61.7	29.6	5.8	20.3	2.9	1.6	3.4	1.4	0	96.2	98.2	3.8	1.8	129	7	12		44	23	16	20	8	5	8	7		84	69	34.4	51.8	51.2	68.6	33.1	51.8	49	68.6	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160426	4/26/2016	244041	ICUS	01	244 	196497	7532	108095	722	121199	55533	11829	36444	10004	3847	6669	2587	15	188257	192632	8240	3865	-1458	-1136	3584	-3	-3518	-5125	1701	-360	-1136	673	0	-564	5	-2638	-865	1180	-593	100	3.8	55	0.4	61.7	28.3	6	18.5	5.1	2	3.4	1.3	0	95.8	98	4.2	2	124	8	11		44	23	16	14	10	5	7	7		78	70	35.2	50.2	52.2	66.4	33.4	50.2	49.5	66.2	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160419	4/19/2016	244041	ICUS	01	244 	197955	8668	104511	725	124717	60658	10128	36804	11140	3174	6669	3151	10	190895	193497	7060	4458	3397	-840	5539	-4	-298	-5443	1082	-964	3285	39	3727	-235	-1	2741	4262	656	-865	100	4.4	52.8	0.4	63	30.6	5.1	18.6	5.6	1.6	3.4	1.6	0	96.4	97.7	3.6	2.3	129	9	11		45	24	16	14	11	5	7	8		81	72	35.2	48.1	52.3	64.8	33.8	48.1	49.9	64.7	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160412	4/12/2016	244041	ICUS	01	244 	194558	9508	98972	729	125015	66101	9046	37768	7855	3135	2942	3386	11	188154	189235	6404	5323	3716	-289	1457	8	5584	-380	-65	-546	1300	118	-543	840	-6	4261	3272	-545	444	100	4.9	50.9	0.4	64.3	34	4.6	19.4	4	1.6	1.5	1.7	0	96.7	97.3	3.3	2.7	126	8	10		44	25	16	14	8	5	8	9		82	68	36.6	46.8	52.7	64.4	35.3	46.8	50.3	64.4	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160405	4/5/2016	244041	ICUS	01	244 	190842	9797	97515	721	119431	66481	9111	38314	6555	3017	3485	2546	17	183893	185963	6949	4879	8731	-1336	7138	-91	8849	1336	1313	1374	1341	-2051	-35	-51	13	8036	8948	695	-217	100	5.1	51.1	0.4	62.6	34.8	4.8	20.1	3.4	1.6	1.8	1.3	0	96.4	97.4	3.6	2.6	125	9	10		43	24	18	14	8	5	9	8		83	68	35.4	47.8	50.6	66.3	34.1	47.8	48.2	66.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160329	3/29/2016	244041	ICUS	01	244 	182111	11133	90377	812	110582	65145	7798	36940	5214	5068	3520	2597	4	175857	177015	6254	5096	1503	598	-243	0	-137	2039	246	995	-174	-230	24	1	-1	1495	1638	8	-135	100	6.1	49.6	0.4	60.7	35.8	4.3	20.3	2.9	2.8	1.9	1.4	0	96.6	97.2	3.4	2.8	122	10	8		41	24	16	15	7	5	9	8		83	63	36.7	46.9	51.3	65.9	34.1	46.9	48.5	65.8	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160322	3/22/2016	244041	ICUS	01	244 	180608	10535	90620	812	110719	63106	7552	35945	5388	5298	3496	2596	5	174362	175377	6246	5231	-23774	-767	-6768	-14053	-3079	-1898	-199	-2324	761	-562	5	-176	-29	-21008	-22924	-2766	-850	100	5.8	50.2	0.4	61.3	34.9	4.2	19.9	3	2.9	1.9	1.4	0	96.5	97.1	3.5	2.9	123	10	8		42	24	16	14	8	5	9	8		82	65	37.1	47.4	51.7	65.7	34.6	47.4	49.1	65.6	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160315	3/15/2016	244041	ICUS	01	244 	204382	11302	97388	14865	113798	65004	7751	38269	4627	5860	3491	2772	34	195370	198301	9012	6081	8389	-266	-6843	13668	-3934	-1196	-55	-4359	960	1442	13	-115	27	6536	7888	1853	501	100	5.5	47.6	7.3	55.7	31.8	3.8	18.7	2.3	2.9	1.7	1.4	0	95.6	97	4.4	3	128	11	11	12	38	27	17	15	8	7	9	8		90	76	33	48.2	46.2	65.3	30.8	47.2	43.9	61.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160308	3/8/2016	244041	ICUS	01	244 	195993	11568	104231	1197	117732	66200	7806	42628	3667	4418	3478	2887	7	188834	190413	7159	5580	-5845	185	-3503	576	-3581	-3513	-371	-3578	-472	1439	147	-85	-4	-5187	-5933	-658	88	100	5.9	53.2	0.6	60.1	33.8	4	21.7	1.9	2.3	1.8	1.5	0	96.3	97.2	3.7	2.8	130	10	11	4	41	28	19	18	5	7	9	8		88	73	34.8	52.4	49.5	67.2	32.9	52.4	47.6	66.9	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160301	3/1/2016	244041	ICUS	01	244 	201838	11383	107734	621	121313	69713	8177	46206	4139	2979	3331	2972	11	194021	196346	7817	5492	-1286	2559	4650	172	-7789	-524	395	2013	-6770	194	135	381	7	-2314	-1495	1028	209	100	5.6	53.4	0.3	60.1	34.5	4.1	22.9	2.1	1.5	1.7	1.5	0	96.1	97.3	3.9	2.7	133	10	13		42	28	17	18	6	5	8	8		87	72	36	52.1	50.8	66.1	34.8	52.1	49.6	65.9	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160223	2/23/2016	244041	ICUS	01	244 	203124	8824	103084	449	129102	70237	7782	44193	10909	2785	3196	2591	4	196335	197841	6789	5283	1153	-2965	1284	-37	3171	-3569	99	222	3516	-70	465	-133	-4	881	1086	272	67	100	4.3	50.7	0.2	63.6	34.6	3.8	21.8	5.4	1.4	1.6	1.3	0	96.7	97.4	3.3	2.6	127	8	13		38	27	14	15	11	5	8	7		77	72	36.9	50.1	53.7	63.5	35.8	50.1	52.5	63.3	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160216	2/16/2016	244041	ICUS	01	244 	201971	11789	101800	486	125931	73806	7683	43971	7393	2855	2731	2724	8	195454	196755	6517	5216	-101	2328	489	0	1395	-862	241	-3711	448	-242	238	-139	-1	248	-66	-349	-35	100	5.8	50.4	0.2	62.4	36.5	3.8	21.8	3.7	1.4	1.4	1.3	0	96.8	97.4	3.2	2.6	127	9	12		36	28	14	18	10	5	7	7		78	71	37.9	50.1	54.6	63.3	36.7	50.1	53.4	63.2	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160209	2/9/2016	244041	ICUS	01	244 	202072	9461	101311	486	124536	74668	7442	47682	6945	3097	2493	2863	9	195206	196821	6866	5251	5105	3916	1337	175	-1283	7166	-1419	3253	-1825	234	-55	249	5	4826	5922	279	-817	100	4.7	50.1	0.2	61.6	37	3.7	23.6	3.4	1.5	1.2	1.4	0	96.6	97.4	3.4	2.6	129	9	11		37	28	15	22	8	5	7	7		83	69	37.4	50.1	54.5	63.7	36.1	50.1	53.2	63.7	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160202	2/2/2016	244041	ICUS	01	244 	196967	5545	99974	311	125819	67502	8861	44429	8770	2863	2548	2614	4	190380	190899	6587	6068	760	-1272	3150	37	-1905	-515	1020	2541	-3681	18	195	248	4	638	281	122	479	100	2.8	50.8	0.2	63.9	34.3	4.5	22.6	4.5	1.5	1.3	1.3	0	96.7	96.9	3.3	3.1	123	7	10		39	27	16	17	9	4	7	7		78	68	38.3	50.2	55.9	62.9	37	50.2	54.7	62.8	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160126	1/26/2016	244041	ICUS	01	244 	196207	6817	96824	274	127724	68017	7841	41888	12451	2845	2353	2366	0	189742	190618	6465	5589	7387	-848	6231	-91	4165	-798	63	3957	2193	-168	580	-426	0	7658	7004	-271	383	100	3.5	49.3	0.1	65.1	34.7	4	21.3	6.3	1.4	1.2	1.2	0	96.7	97.2	3.3	2.8	122	7	11		39	27	16	14	12	4	6	6	0	73	71	40.5	48.2	57.7	60.7	39.2	48.2	56.5	60.5	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160119	1/19/2016	244041	ICUS	01	244 	188820	7665	90593	365	123559	68815	7778	37931	10258	3013	1773	2792	0	182084	183614	6736	5206	3079	-559	-312	64	-1723	3775	636	4954	-1581	55	-995	-382	0	2432	2255	647	824	100	4.1	48	0.2	65.4	36.4	4.1	20.1	5.4	1.6	0.9	1.5	0	96.4	97.2	3.6	2.8	120	8	12		36	29	16	15	10	4	4	6	0	72	70	40.1	47	57.9	60.4	38.7	47	56.5	60.2	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160112	1/12/2016	244041	ICUS	01	244 	185741	8224	90905	301	125282	65040	7142	32977	11839	2958	2768	3174	0	179652	181359	6089	4382	12785	-1191	-1519	25	16058	6465	-185	-1287	7383	-493	-776	6	0	12151	11682	634	1103	100	4.4	48.9	0.2	67.4	35	3.8	17.8	6.4	1.6	1.5	1.7	0	96.7	97.6	3.3	2.4	122	8	11		38	29	14	14	9	4	6	7	0	75	67	39.5	47.5	57.7	60.3	38	47.5	56.2	60.1	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EAFE MINI INDEX - ICE FUTURES U.S.	160105	1/5/2016	244041	ICUS	01	244 	172956	9415	92424	276	109224	58575	7327	34264	4456	3451	3544	3168	0	167501	169677	5455	3279	5412	784	2076	18	3839	4405	-458	1277	-510	329	324	27	0	6113	5887	-701	-475	100	5.4	53.4	0.2	63.2	33.9	4.2	19.8	2.6	2	2	1.8	0	96.8	98.1	3.2	1.9	118	10	9		39	25	16	17	4		7	7	0	82	56	35.1	52.5	51.4	66.6	33.4	52.5	49.7	66.4	(MSCI EAFE INDEX X $50)	F20	Combined
MSCI EMERGING MKTS MINI INDEX - ICE FUTURES U.S.	160614	6/14/2016	244042	ICUS	01	244 	681609	39046	350131	35250	309275	104583	89500	139768	41223	11941	19609	19740	2004	646393	654372	35216	27237	33468	896	15194	6970	4511	7465	-202	6351	-15964	884	-1740	1857	247	17917	16451	15551	17017	100	5.7	51.4	5.2	45.4	15.3	13.1	20.5	6	1.8	2.9	2.9	0.3	94.8	96	5.2	4	288	20	25	17	88	36	39	46	25	25	29	15	8	227	150	22.4	36.9	32.8	50.8	16.9	35.8	25	46	(MSCI Emerging Markets Index x $50)	F20	Combined
MSCI EMERGING MKTS MINI INDEX - ICE FUTURES U.S.	160607	6/7/2016	244042	ICUS	01	244 	648141	38150	334937	28280	304764	97118	89702	133417	57187	11057	21349	17883	1757	628476	637921	19665	10220	35115	1495	10058	20996	11361	-5789	-2424	-1024	14009	2714	1613	-1418	106	34837	38252	278	-3137	100	5.9	51.7	4.4	47	15	13.8	20.6	8.8	1.7	3.3	2.8	0.3	97	98.4	3	1.6	286	21	23	14	91	34	40	40	30	20	33	14	8	223	145	23.3	38.4	34.6	53.1	17.5	37.8	25.7	47.4	(MSCI Emerging Markets Index x $50)	F20	Combined
