Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190514	5-14-2019	20974+	CME 	00	209 	47739	11678	7530	256	13492	7565	2195	8027	14941	4051	828	2389	146	40673	39073	7066	8666	1603	1387	-1350	-103	-477	-3084	988	-209	4082	237	-25	377	-85	1713	1062	-109	542	100	24.5	15.8	0.5	28.3	15.8	4.6	16.8	31.3	8.5	1.7	5	0.3	85.2	81.8	14.8	18.2	249	24	18	5	54	30	26	31	57	21	13	22	8	153	156	20.4	18.3	32.5	27.9	20.3	18.3	31.9	27.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190507	5-7-2019	20974+	CME 	00	209 	46136	10292	8880	359	13969	10649	1208	8236	10859	3813	853	2012	231	38961	38012	7175	8124	-1422	-318	-1955	-19	-712	-164	203	-466	-61	317	-787	613	79	-1703	-987	281	-435	100	22.3	19.2	0.8	30.3	23.1	2.6	17.9	23.5	8.3	1.8	4.4	0.5	84.4	82.4	15.6	17.6	247	21	20	4	53	34	27	29	53	23	11	26	8	152	157	17	19.7	29.4	29.7	16.8	18.8	28.4	28	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190430	4-30-2019	20974+	CME 	00	209 	47558	10610	10835	378	14680	10813	1004	8702	10921	3497	1640	1399	152	40664	38999	6894	8560	626	-139	1035	-41	85	-214	42	538	344	1	154	-67	72	712	1173	-87	-547	100	22.3	22.8	0.8	30.9	22.7	2.1	18.3	23	7.4	3.4	2.9	0.3	85.5	82	14.5	18	240	22	20	6	53	33	24	34	47	23	11	20	7	155	145	17.4	20.1	28.4	31.1	16.7	19.3	27.6	29.5	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190423	4-23-2019	20974+	CME 	00	209 	46933	10749	9800	419	14596	11027	962	8165	10576	3495	1486	1466	80	39952	37826	6981	9107	1416	-404	801	131	41	1310	-146	2682	-10	-248	-574	-182	40	1522	1696	-105	-279	100	22.9	20.9	0.9	31.1	23.5	2	17.4	22.5	7.4	3.2	3.1	0.2	85.1	80.6	14.9	19.4	244	23	20	5	52	34	26	33	48	24	11	23	6	156	149	17.7	20.5	29.4	31.1	17	19.9	28.6	29.5	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190416	4-16-2019	20974+	CME 	00	209 	45516	11154	8999	288	14555	9717	1108	5483	10587	3743	2060	1648	40	38430	36130	7086	9386	1934	440	-1485	-37	-217	1069	198	522	797	330	183	93	9	1429	975	505	960	100	24.5	19.8	0.6	32	21.3	2.4	12	23.3	8.2	4.5	3.6	0.1	84.4	79.4	15.6	20.6	239	25	18	4	50	30	29	29	54	22	11	22	4	149	149	17.8	20	29.1	29.7	17.1	19.3	28.3	27.9	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190409	4-9-2019	20974+	CME 	00	209 	43582	10713	10484	324	14772	8649	909	4961	9789	3414	1877	1555	30	37001	35156	6581	8426	1110	-290	827	70	680	-440	-28	34	-24	294	-16	-32	1	746	669	364	441	100	24.6	24.1	0.7	33.9	19.8	2.1	11.4	22.5	7.8	4.3	3.6	0.1	84.9	80.7	15.1	19.3	238	23	23	4	52	32	27	30	46	24	12	20	4	153	144	19	17.5	28.6	28.8	18.2	16.9	27.8	27.3	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190402	4-2-2019	20974+	CME 	00	209 	42472	11003	9658	255	14093	9089	937	4927	9813	3119	1892	1587	29	36255	34486	6217	7985	426	975	455	67	430	-542	271	-1088	588	-269	144	63	-6	525	627	-99	-201	100	25.9	22.7	0.6	33.2	21.4	2.2	11.6	23.1	7.3	4.5	3.7	0.1	85.4	81.2	14.6	18.8	235	22	21	4	53	32	25	27	49	20	9	22	5	144	145	18.3	19	28.4	30.2	17.5	18.5	27.7	28.7	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190326	3-26-2019	20974+	CME 	00	209 	42046	10028	9202	188	13662	9631	666	6015	9226	3388	1748	1523	35	35730	33860	6317	8187	-513	-3336	1854	-7	686	-3065	-34	1235	125	813	-90	-95	-21	-753	-429	240	-84	100	23.8	21.9	0.4	32.5	22.9	1.6	14.3	21.9	8.1	4.2	3.6	0.1	85	80.5	15	19.5	237	22	21	5	55	33	25	28	50	19	10	18	7	147	146	17.7	18.7	28.7	29.6	17.3	18.6	27.8	28.5	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190319	3-19-2019	20974+	CME 	00	209 	42559	13364	7348	195	12976	12696	701	4780	9101	2575	1838	1618	55	36483	34289	6077	8270	-13062	-7338	-1889	-3396	1900	-1175	-586	-938	-1239	-2508	532	-148	-184	-12517	-11125	-544	-1936	100	31.4	17.3	0.5	30.5	29.8	1.6	11.2	21.4	6.1	4.3	3.8	0.1	85.7	80.6	14.3	19.4	235	23	16	6	51	36	26	30	48	18	11	20	7	148	144	20.7	19.9	31.6	31.3	20.6	19.9	31	30.6	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190312	3-12-2019	20974+	CME 	00	209 	55621	20701	9238	3591	11075	13871	1287	5718	10340	5083	1305	1766	239	49000	45414	6621	10207	5622	1797	-1658	2866	-1380	469	455	106	1619	770	-209	-46	200	4605	4675	1017	947	100	37.2	16.6	6.5	19.9	24.9	2.3	10.3	18.6	9.1	2.3	3.2	0.4	88.1	81.6	11.9	18.4	245	24	20	20	50	36	26	32	50	27	8	25	10	162	166	26	18.2	35.9	28.9	25.3	17.8	33.3	27.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190305	3-5-2019	20974+	CME 	00	209 	49999	18904	10895	725	12456	13401	832	5612	8721	4313	1514	1812	40	44395	40739	5604	9260	1667	1362	43	307	-148	-314	-73	-467	412	637	72	301	-13	1678	1301	-12	366	100	37.8	21.8	1.5	24.9	26.8	1.7	11.2	17.4	8.6	3	3.6	0.1	88.8	81.5	11.2	18.5	244	23	19	9	51	36	27	28	52	28	12	23	6	152	162	28	20.1	38.8	30.3	27.8	20.1	38.4	30.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190226	2-26-2019	20974+	CME 	00	209 	48332	17542	10853	418	12603	13715	905	6079	8309	3675	1442	1511	52	42717	39438	5615	8894	596	-298	57	70	725	449	-32	148	122	161	-282	-326	27	521	529	75	67	100	36.3	22.5	0.9	26.1	28.4	1.9	12.6	17.2	7.6	3	3.1	0.1	88.4	81.6	11.6	18.4	249	25	18	8	52	35	27	28	60	28	10	21	7	154	165	26.8	21.7	38.3	31.8	26.5	21.7	37.2	31.6	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190219	2-19-2019	20974+	CME 	00	209 	47737	17840	10795	348	11878	13266	936	5932	8188	3514	1724	1837	25	42196	38909	5540	8827	597	639	461	-164	626	279	284	-182	255	-632	32	270	-11	591	740	7	-143	100	37.4	22.6	0.7	24.9	27.8	2	12.4	17.2	7.4	3.6	3.8	0.1	88.4	81.5	11.6	18.5	248	23	20	8	52	36	27	31	53	31	9	24	7	154	167	26.4	21.6	38	32.2	26	21.6	36.7	32	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190212	2-12-2019	20974+	CME 	00	209 	47139	17201	10335	512	11252	12988	653	6114	7933	4146	1692	1567	37	41606	38170	5533	8970	-448	532	106	-97	197	3275	-63	-732	-2601	-621	502	118	3	-280	120	-169	-568	100	36.5	21.9	1.1	23.9	27.6	1.4	13	16.8	8.8	3.6	3.3	0.1	88.3	81	11.7	19	237	22	19	8	51	35	25	32	49	33	9	20	9	151	161	26.1	20.8	37.5	31.7	25.5	20.8	36.8	31.3	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190205	2-5-2019	20974+	CME 	00	209 	47588	16669	10229	610	11055	9713	716	6846	10534	4767	1190	1448	33	41885	38050	5702	9538	-307	-118	-679	-111	1021	-1647	-77	-1648	1267	-62	147	-86	-20	-867	-1415	560	1108	100	35	21.5	1.3	23.2	20.4	1.5	14.4	22.1	10	2.5	3	0.1	88	80	12	20	234	22	18	8	50	38	29	33	48	25	6	18	7	146	157	24.7	19.6	36.7	30.3	24.2	19.6	35.5	30	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190129	1-29-2019	20974+	CME 	00	209 	47895	16786	10908	721	10034	11360	792	8495	9267	4829	1043	1534	53	42753	39464	5142	8430	2369	-1582	902	32	156	-341	48	3099	450	317	5	-427	-21	2054	960	315	1408	100	35	22.8	1.5	21	23.7	1.7	17.7	19.3	10.1	2.2	3.2	0.1	89.3	82.4	10.7	17.6	245	21	22	7	46	41	25	31	53	29	6	22	8	138	176	25.1	15.2	39.5	24.8	24.1	15.2	38.3	24.4	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190122	1-22-2019	20974+	CME 	00	209 	45526	18368	10006	689	9878	11701	744	5396	8817	4511	1038	1961	75	40699	38504	4827	7022	279	-1280	2011	136	532	-436	-134	263	-28	987	-79	-144	-12	411	2378	-132	-2099	100	40.3	22	1.5	21.7	25.7	1.6	11.9	19.4	9.9	2.3	4.3	0.2	89.4	84.6	10.6	15.4	258	21	22	7	47	42	27	33	56	28	7	27	8	141	187	28	15.7	41.1	26	26.9	15.7	39.8	25.4	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190115	1-15-2019	20974+	CME 	00	209 	45247	19648	7996	553	9346	12137	879	5134	8845	3525	1117	2105	87	40288	36127	4959	9121	1398	1438	583	-72	-9	-596	229	-1125	437	921	123	-553	47	1552	995	-154	402	100	43.4	17.7	1.2	20.7	26.8	1.9	11.3	19.5	7.8	2.5	4.7	0.2	89	79.8	11	20.2	255	20	22	8	45	42	25	27	61	27	9	26	9	141	183	29.6	15.3	43.2	23.7	28.6	15.3	42.2	23.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	190108	1-8-2019	20974+	CME 	00	209 	43850	18210	7413	625	9356	12732	650	6258	8409	2603	994	2658	40	38736	35131	5113	8718	732	4103	52	-268	-326	-1170	-167	-2449	-454	626	4	134	-34	1490	-1280	-758	2012	100	41.5	16.9	1.4	21.3	29	1.5	14.3	19.2	5.9	2.3	6.1	0.1	88.3	80.1	11.7	19.9	238	21	20	8	43	40	26	31	51	22	10	21	7	138	163	26.2	15.8	40.1	25.3	24.9	15.8	38.9	25.1	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190514	5-14-2019	209742	CME 	00	209 	238696	58391	37650	1282	67459	37823	10975	40136	74706	20253	4138	11944	731	203366	195365	35330	43331	8016	6933	-6750	-513	-2386	-15421	4938	-1044	20409	1186	-126	1883	-424	8563	5308	-547	2708	100	24.5	15.8	0.5	28.3	15.8	4.6	16.8	31.3	8.5	1.7	5	0.3	85.2	81.8	14.8	18.2	249	24	18	5	54	30	26	31	57	21	13	22	8	153	156	20.4	18.3	32.5	27.9	20.3	18.3	31.9	27.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190507	5-7-2019	209742	CME 	00	209 	230680	51459	44400	1796	69844	53244	6038	41181	54296	19067	4264	10061	1155	194803	190058	35877	40622	-7112	-1592	-9774	-93	-3558	-821	1017	-2330	-307	1583	-3937	3066	394	-8517	-4935	1405	-2177	100	22.3	19.2	0.8	30.3	23.1	2.6	17.9	23.5	8.3	1.8	4.4	0.5	84.4	82.4	15.6	17.6	247	21	20	4	53	34	27	29	53	23	11	26	8	152	157	17	19.7	29.4	29.7	16.8	18.8	28.4	28	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190430	4-30-2019	209742	CME 	00	209 	237792	53051	54174	1889	73402	54065	5021	43511	54604	17484	8202	6995	761	203320	194993	34472	42799	3129	-695	5174	-204	424	-1071	211	2688	1722	7	769	-336	362	3562	5864	-433	-2735	100	22.3	22.8	0.8	30.9	22.7	2.1	18.3	23	7.4	3.4	2.9	0.3	85.5	82	14.5	18	240	22	20	6	53	33	24	34	47	23	11	20	7	155	145	17.4	20.1	28.4	31.1	16.7	19.3	27.6	29.5	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190423	4-23-2019	209742	CME 	00	209 	234663	53745	49000	2093	72978	55136	4810	40823	52882	17477	7432	7331	400	199758	189129	34905	45534	7082	-2022	4003	655	204	6549	-729	13409	-52	-1240	-2868	-910	201	7609	8478	-527	-1396	100	22.9	20.9	0.9	31.1	23.5	2	17.4	22.5	7.4	3.2	3.1	0.2	85.1	80.6	14.9	19.4	244	23	20	5	52	34	26	33	48	24	11	23	6	156	149	17.7	20.5	29.4	31.1	17	19.9	28.6	29.5	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190416	4-16-2019	209742	CME 	00	209 	227581	55768	44997	1438	72774	48587	5539	27414	52934	18717	10300	8241	199	192149	180651	35432	46930	9672	2202	-7424	-184	-1087	5343	991	2610	3987	1648	917	465	47	7145	4873	2527	4799	100	24.5	19.8	0.6	32	21.3	2.4	12	23.3	8.2	4.5	3.6	0.1	84.4	79.4	15.6	20.6	239	25	18	4	50	30	29	29	54	22	11	22	4	149	149	17.8	20	29.1	29.7	17.1	19.3	28.3	27.9	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190409	4-9-2019	209742	CME 	00	209 	217909	53566	52421	1622	73862	43244	4547	24804	48947	17069	9383	7776	152	185004	175778	32905	42131	5550	-1449	4134	348	3399	-2199	-138	171	-121	1472	-79	-158	7	3731	3346	1819	2204	100	24.6	24.1	0.7	33.9	19.8	2.1	11.4	22.5	7.8	4.3	3.6	0.1	84.9	80.7	15.1	19.3	238	23	23	4	52	32	27	30	46	24	12	20	4	153	144	19	17.5	28.6	28.8	18.2	16.9	27.8	27.3	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190402	4-2-2019	209742	CME 	00	209 	212359	55015	48288	1274	70463	45443	4685	24633	49067	15596	9462	7934	145	181273	172432	31086	39927	2128	4877	2275	337	2152	-2712	1353	-5441	2938	-1346	722	316	-29	2625	3134	-497	-1006	100	25.9	22.7	0.6	33.2	21.4	2.2	11.6	23.1	7.3	4.5	3.7	0.1	85.4	81.2	14.6	18.8	235	22	21	4	53	32	25	27	49	20	9	22	5	144	145	18.3	19	28.4	30.2	17.5	18.5	27.7	28.7	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190326	3-26-2019	209742	CME 	00	209 	210231	50138	46012	938	68311	48155	3332	30074	46129	16942	8740	7617	174	178648	169298	31583	40933	-2566	-16682	9271	-37	3432	-15325	-171	6176	625	4067	-448	-473	-103	-3766	-2147	1200	-419	100	23.8	21.9	0.4	32.5	22.9	1.6	14.3	21.9	8.1	4.2	3.6	0.1	85	80.5	15	19.5	237	22	21	5	55	33	25	28	50	19	10	18	7	147	146	17.7	18.7	28.7	29.6	17.3	18.6	27.8	28.5	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190319	3-19-2019	209742	CME 	00	209 	212797	66820	36741	974	64879	63480	3503	23898	45504	12875	9188	8091	277	182414	171445	30383	41352	-65308	-36688	-9447	-16982	9502	-5873	-2930	-4690	-6197	-12539	2661	-738	-919	-62586	-55626	-2722	-9682	100	31.4	17.3	0.5	30.5	29.8	1.6	11.2	21.4	6.1	4.3	3.8	0.1	85.7	80.6	14.3	19.4	235	23	16	6	51	36	26	30	48	18	11	20	7	148	144	20.7	19.9	31.6	31.3	20.6	19.9	31	30.6	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190312	3-12-2019	209742	CME 	00	209 	278105	103507	46188	17956	55377	69353	6433	28588	51701	25415	6527	8829	1196	245000	227071	33105	51034	28110	8986	-8290	14329	-6901	2346	2275	529	8096	3852	-1044	-231	998	23024	23375	5086	4735	100	37.2	16.6	6.5	19.9	24.9	2.3	10.3	18.6	9.1	2.3	3.2	0.4	88.1	81.6	11.9	18.4	245	24	20	20	50	36	26	32	50	27	8	25	10	162	166	26	18.2	35.9	28.9	25.3	17.8	33.3	27.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190305	3-5-2019	209742	CME 	00	209 	249995	94521	54477	3627	62278	67007	4158	28059	43605	21563	7571	9060	198	221976	203696	28019	46299	8333	6810	213	1536	-738	-1569	-365	-2337	2058	3187	361	1507	-63	8391	6504	-58	1829	100	37.8	21.8	1.5	24.9	26.8	1.7	11.2	17.4	8.6	3	3.6	0.1	88.8	81.5	11.2	18.5	244	23	19	9	51	36	27	28	52	28	12	23	6	152	162	28	20.1	38.8	30.3	27.8	20.1	38.4	30.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190226	2-26-2019	209742	CME 	00	209 	241662	87712	54264	2091	63016	68577	4523	30396	41547	18376	7210	7553	261	213585	197192	28077	44470	2979	-1488	287	352	3627	2245	-159	738	608	807	-1409	-1630	134	2603	2645	376	334	100	36.3	22.5	0.9	26.1	28.4	1.9	12.6	17.2	7.6	3	3.1	0.1	88.4	81.6	11.6	18.4	249	25	18	8	52	35	27	28	60	28	10	21	7	154	165	26.8	21.7	38.3	31.8	26.5	21.7	37.2	31.6	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190219	2-19-2019	209742	CME 	00	209 	238683	89199	53977	1738	59389	66332	4682	29659	40939	17569	8618	9183	127	210982	194547	27701	44136	2987	3195	2304	-822	3129	1393	1419	-911	1274	-3160	160	1350	-57	2953	3700	34	-713	100	37.4	22.6	0.7	24.9	27.8	2	12.4	17.2	7.4	3.6	3.8	0.1	88.4	81.5	11.6	18.5	248	23	20	8	52	36	27	31	53	31	9	24	7	154	167	26.4	21.6	38	32.2	26	21.6	36.7	32	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190212	2-12-2019	209742	CME 	00	209 	235696	86004	51673	2561	56260	64939	3263	30570	39665	20730	8459	7833	184	208029	190848	27667	44848	-2242	2661	528	-487	983	16375	-315	-3662	-13005	-3105	2511	592	16	-1398	599	-844	-2841	100	36.5	21.9	1.1	23.9	27.6	1.4	13	16.8	8.8	3.6	3.3	0.1	88.3	81	11.7	19	237	22	19	8	51	35	25	32	49	33	9	20	9	151	161	26.1	20.8	37.5	31.7	25.5	20.8	36.8	31.3	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190205	2-5-2019	209742	CME 	00	209 	237938	83343	51146	3048	55276	48564	3578	34232	52670	23835	5948	7241	167	209427	190248	28511	47690	-1536	-588	-3397	-557	5105	-8235	-384	-8242	6334	-308	735	-428	-99	-4337	-7074	2801	5538	100	35	21.5	1.3	23.2	20.4	1.5	14.4	22.1	10	2.5	3	0.1	88	80	12	20	234	22	18	8	50	38	29	33	48	25	6	18	7	146	157	24.7	19.6	36.7	30.3	24.2	19.6	35.5	30	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190129	1-29-2019	209742	CME 	00	209 	239474	83931	54542	3605	50171	56799	3961	42474	46336	24143	5213	7668	267	213764	197322	25710	42152	11843	-7909	4510	161	782	-1704	239	15494	2251	1586	25	-2135	-107	10270	4801	1573	7042	100	35	22.8	1.5	21	23.7	1.7	17.7	19.3	10.1	2.2	3.2	0.1	89.3	82.4	10.7	17.6	245	21	22	7	46	41	25	31	53	29	6	22	8	138	176	25.1	15.2	39.5	24.8	24.1	15.2	38.3	24.4	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190122	1-22-2019	209742	CME 	00	209 	227631	91840	50032	3444	49389	58503	3722	26980	44086	22557	5188	9803	374	203494	192521	24137	35110	1395	-6401	10054	680	2658	-2181	-672	1313	-142	4933	-395	-722	-61	2053	11888	-658	-10493	100	40.3	22	1.5	21.7	25.7	1.6	11.9	19.4	9.9	2.3	4.3	0.2	89.4	84.6	10.6	15.4	258	21	22	7	47	42	27	33	56	28	7	27	8	141	187	28	15.7	41.1	26	26.9	15.7	39.8	25.4	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190115	1-15-2019	209742	CME 	00	209 	226236	98241	39979	2764	46731	60684	4394	25668	44227	17624	5583	10526	435	201441	180633	24795	45603	6988	7191	2913	-360	-47	-2978	1143	-5623	2184	4607	615	-2765	233	7759	4977	-771	2011	100	43.4	17.7	1.2	20.7	26.8	1.9	11.3	19.5	7.8	2.5	4.7	0.2	89	79.8	11	20.2	255	20	22	8	45	42	25	27	61	27	9	26	9	141	183	29.6	15.3	43.2	23.7	28.6	15.3	42.2	23.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE	190108	1-8-2019	209742	CME 	00	209 	219248	91050	37065	3125	46778	63662	3251	31291	42043	13017	4968	13291	202	193682	175656	25566	43592	3660	20513	262	-1339	-1628	-5850	-833	-12243	-2269	3131	18	670	-169	7450	-6398	-3790	10058	100	41.5	16.9	1.4	21.3	29	1.5	14.3	19.2	5.9	2.3	6.1	0.1	88.3	80.1	11.7	19.9	238	21	20	8	43	40	26	31	51	22	10	21	7	138	163	26.2	15.8	40.1	25.3	24.9	15.8	38.9	25.1	(NASDAQ 100 STOCK INDEX X $20)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	190514	5-14-2019	239742	CME 	00	239 	432043	62654	67670	4291	232058	193272	39793	50802	69778	9589	10847	29115	0	410033	413507	22010	18536	-7520	-1309	-5355	249	-8791	3061	-348	-2326	-3562	2487	3801	-2280	0	-6237	-5749	-1283	-1771	100	14.5	15.7	1	53.7	44.7	9.2	11.8	16.2	2.2	2.5	6.7	0	94.9	95.7	5.1	4.3	283	23	19	12	73	52	46	42	53	29	10	11	0	191	179	18.4	26.8	31.8	42.6	17	26.5	29.6	40.5	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	190507	5-7-2019	239742	CME 	00	239 	439563	63962	73025	4042	240849	190211	40141	53129	73340	7102	7046	31395	0	416271	419256	23292	20307	7650	3081	4816	824	1700	-3873	84	3422	5661	-2590	-174	1944	0	6346	6865	1304	785	100	14.6	16.6	0.9	54.8	43.3	9.1	12.1	16.7	1.6	1.6	7.1	0	94.7	95.4	5.3	4.6	283	23	19	7	72	51	43	47	51	27	9	11	0	190	170	18.3	26.4	31.4	42.2	16.7	26.1	29.2	40.1	(RUSSEL 2000 INDEX X $50)	F20	Combined
