Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110510	10-05-2011	138741	CME	00	138	420857	14397	158140	21269	131661	34167	11978	29034	29434	68989	5130	35247	13409	295867	372633	124990	48224	-2963	4748	-6021	2338	-955	825	-4637	-5846	4153	1966	-310	589	-354	-3050	-1140	87	-1824	100	3.4	37.6	5.1	31.3	8.1	2.8	6.9	7	16.4	1.2	8.4	3.2	70.3	88.5	29.7	11.5	141	8	21	7	32	12	15	17	34	46	6	11	11	115	105	16.1	24	22.7	35.4	15.2	22.7	21.1	34	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110503	03-05-2011	138741	CME	00	138	423820	9649	164161	18931	132617	33342	16615	34880	25281	67022	5440	34658	13762	298917	373773	124904	50048	14314	331	-19039	-705	-4717	-918	1622	5907	-1490	8461	-1081	22434	4075	13893	14440	421	-126	100	2.3	38.7	4.5	31.3	7.9	3.9	8.2	6	15.8	1.3	8.2	3.2	70.5	88.2	29.5	11.8	136	6	20	7	32	12	15	18	32	44	7	9	11	111	102	16.8	24	23.3	35.2	14.7	22.8	21.1	34.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110426	26-04-2011	138741	CME	00	138	409506	9318	183199	19636	137333	34260	14993	28973	26771	58562	6522	12224	9688	285024	359332	124483	50174	18407	28	17518	1775	-1869	-276	1068	6221	-10450	9629	1075	-72	1256	19183	20450	-776	-2043	100	2.3	44.7	4.8	33.5	8.4	3.7	7.1	6.5	14.3	1.6	3	2.4	69.6	87.7	30.4	12.3	138	6	22	10	31	13	14	16	36	45	5	9	9	112	104	18.1	24.7	24.8	36.1	16.1	23.6	22.8	34.9	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110419	19-04-2011	138741	CME	00	138	391100	9290	165681	17861	139203	34536	13925	22752	37220	48933	5447	12296	8431	265841	338883	125259	52217	-4094	413	7432	2698	-427	476	774	1907	2687	-11935	-1130	-2185	-3496	-11196	-3550	7103	-543	100	2.4	42.4	4.6	35.6	8.8	3.6	5.8	9.5	12.5	1.4	3.1	2.2	68	86.6	32	13.4	136	5	23	9	31	13	16	15	36	44	5	8	7	108	104	19.1	23.5	26	34.8	17.1	22.4	24.1	33.7	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110412	12-04-2011	138741	CME	00	138	395193	8877	158250	15163	139629	34060	13151	20845	34533	60868	6577	14481	11928	277037	342433	118156	52760	5768	-1623	-4671	2761	1140	-1113	728	1807	7238	2524	-2138	294	-261	4938	7500	831	-1731	100	2.2	40	3.8	35.3	8.6	3.3	5.3	8.7	15.4	1.7	3.7	3	70.1	86.6	29.9	13.4	143	5	22	9	31	13	15	23	32	46	7	10	11	114	110	18.9	22.8	26.1	34.5	17.2	21.9	24.1	32.3	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110405	05-04-2011	138741	CME	00	138	389425	10500	162920	12402	138489	35173	12423	19038	27295	58344	8715	14188	12188	272100	334933	117325	54492	8112	-29	9414	1050	-7088	645	4857	-299	-7238	363	2567	-2533	1493	2913	8051	5198	61	100	2.7	41.8	3.2	35.6	9	3.2	4.9	7	15	2.2	3.6	3.1	69.9	86	30.1	14	141	6	22	9	31	13	15	22	31	45	7	9	11	113	108	18.4	23.3	25.9	35.4	16.9	22.7	24.1	33.4	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110329	29-03-2011	138741	CME	00	138	381313	10529	153506	11352	145578	34529	7565	19337	34533	57981	6148	16721	10695	269186	326882	112127	54431	3495	486	4219	-143	-7046	452	-223	218	-2123	1429	-2062	1878	-458	-7799	5030	11294	-1536	100	2.8	40.3	3	38.2	9.1	2	5.1	9.1	15.2	1.6	4.4	2.8	70.6	85.7	29.4	14.3	142	7	21	8	33	12	13	20	34	45	5	10	10	113	105	19	22.5	26.8	35.3	18	21.9	25.6	33.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110322	22-03-2011	138741	CME	00	138	377818	10043	149287	11495	152623	34077	7789	19119	36656	56552	8211	14842	11153	276985	321852	100833	55966	-189263	-55990	16417	-67228	1623	-3722	-4724	-137	-81997	-33723	159	5853	-12554	-172573	-181678	-16690	-7586	100	2.7	39.5	3	40.4	9	2.1	5.1	9.7	15	2.2	3.9	3	73.3	85.2	26.7	14.8	142	7	20	7	35	13	14	18	36	45	6	7	8	114	102	19.2	20.8	27.3	34.3	18.2	20.2	26	32.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110315	15-03-2011	138741	CME	00	138	567081	66034	132871	78723	151000	37799	12513	19255	118653	90275	8052	8990	23706	449558	503529	117523	63552	99460	6906	-21373	49609	5433	1995	3415	-298	36033	20444	373	-2934	1666	87548	88855	11913	10606	100	11.6	23.4	13.9	26.6	6.7	2.2	3.4	20.9	15.9	1.4	1.6	4.2	79.3	88.8	20.7	11.2	151	12	19	20	32	13	17	22	33	50	11	6	11	131	118	18	22	28.4	34.4	16	20.2	22.7	29.7	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110308	08-03-2011	138741	CME	00	138	467621	59128	154244	29114	145568	35804	9098	19553	82620	69831	7679	11924	22040	362010	414675	105611	52946	21133	6023	-4841	10181	-1417	1750	-96	-2130	7807	2687	-209	731	326	15365	18545	5768	2588	100	12.6	33	6.2	31.1	7.7	1.9	4.2	17.7	14.9	1.6	2.6	4.7	77.4	88.7	22.6	11.3	146	12	18	12	31	13	14	21	31	44	8	12	13	118	111	20.4	19.5	29.7	32.6	18.4	19.1	25.5	30.3	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110301	01-03-2011	138741	CME	00	138	446488	53104	159085	18933	146985	34054	9194	21683	74813	67143	7888	11193	21714	346645	396130	99843	50358	26198	7585	3183	153	-5111	799	-248	-260	5890	10377	572	-264	5084	18151	24973	8046	1225	100	11.9	35.6	4.2	32.9	7.6	2.1	4.9	16.8	15	1.8	2.5	4.9	77.6	88.7	22.4	11.3	145	11	19	11	31	14	14	23	29	44	10	8	11	116	109	20.6	17.8	29.3	31.4	18.3	17.7	25.7	30	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110222	22-02-2011	138741	CME	00	138	420290	45519	155902	18780	152096	33255	9442	21943	68923	56767	7316	11457	16630	328494	371157	91796	49134	-11624	6340	-1026	-1565	-1640	635	-327	-279	8042	-17626	230	-922	-1356	-16224	-14146	4600	2522	100	10.8	37.1	4.5	36.2	7.9	2.2	5.2	16.4	13.5	1.7	2.7	4	78.2	88.3	21.8	11.7	142	10	19	11	32	14	14	22	28	39	10	7	9	112	103	20.4	19	29.2	33.4	18.6	18.3	26.8	31.6	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110215	15-02-2011	138741	CME	00	138	431914	39179	156928	20345	153736	32620	9770	22222	60881	74393	7086	12379	17987	344718	385303	87196	46611	9544	2077	-2717	2443	1088	-569	418	-2660	3000	6654	-3290	306	801	7531	10336	2013	-792	100	9.1	36.3	4.7	35.6	7.6	2.3	5.1	14.1	17.2	1.6	2.9	4.2	79.8	89.2	20.2	10.8	156	10	19	13	34	13	14	24	36	50	7	13	12	127	118	19.1	18.4	27.8	31.6	17.3	17.1	25.2	29.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110208	08-02-2011	138741	CME	00	138	422370	37102	159646	17902	152648	33190	9352	24883	57881	67739	10376	12073	17185	337187	374967	85183	47403	27621	6879	-2037	1721	-155	-517	93	2052	11349	11811	2347	-390	3067	27815	25098	-194	2523	100	8.8	37.8	4.2	36.1	7.9	2.2	5.9	13.7	16	2.5	2.9	4.1	79.8	88.8	20.2	11.2	155	10	19	12	33	13	14	23	36	50	8	13	12	126	117	19.1	19.6	27.9	32.2	17.3	18.2	25.5	30.5	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110201	01-02-2011	138741	CME	00	138	394749	30223	161682	16181	152804	33707	9258	22831	46532	55928	8029	12463	14119	309372	349869	85377	44880	21318	6253	-3555	3805	4461	-189	53	-2256	4067	11077	221	2426	4272	27886	21956	-6568	-638	100	7.7	41	4.1	38.7	8.5	2.3	5.8	11.8	14.2	2	3.2	3.6	78.4	88.6	21.6	11.4	149	9	20	11	33	13	12	23	33	47	7	11	9	117	111	19.1	21.4	28.4	33.9	17.3	20	26.4	32.5	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110125	25-01-2011	138741	CME	00	138	373431	23971	165238	12376	148343	33896	9205	25086	42465	44850	7808	10037	9847	281485	327913	91945	45518	-25426	657	4958	-2389	-1220	12	-384	-1096	-1885	-22197	94	-687	-1540	-28075	-24111	2649	-1315	100	6.4	44.2	3.3	39.7	9.1	2.5	6.7	11.4	12	2.1	2.7	2.6	75.4	87.8	24.6	12.2	139	9	21	9	30	13	12	19	32	41	8	7	6	105	102	19	23.5	28	36.4	17.9	22.6	26.8	35.2	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110118	18-01-2011	138741	CME	00	138	398857	23314	160279	14765	149563	33884	9589	26182	44349	67048	7713	10724	11386	309561	352024	89296	46832	28003	579	319	4031	642	-678	522	1691	7316	11708	2202	1922	-28	21348	25112	6655	2891	100	5.8	40.2	3.7	37.5	8.5	2.4	6.6	11.1	16.8	1.9	2.7	2.9	77.6	88.3	22.4	11.7	143	7	22	9	32	13	12	18	34	43	7	10	8	110	105	18	21	26.5	33.1	16.8	20.3	25.1	32	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110111	11-01-2011	138741	CME	00	138	370854	22735	159961	10733	148920	34561	9067	24491	37033	55340	5512	8802	11414	288213	326912	82641	43942	18904	10169	6881	3622	974	-79	-46	128	745	7962	-1672	1140	186	21322	20410	-2418	-1506	100	6.1	43.1	2.9	40.2	9.3	2.4	6.6	10	14.9	1.5	2.4	3.1	77.7	88.2	22.3	11.8	139	7	23	9	31	13	13	18	33	42	4	10	8	108	103	19.2	21.6	28.1	34.2	18	21	26.8	33.6	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110104	04-01-2011	138741	CME	00	138	351950	12566	153080	7112	147947	34641	9113	24363	36288	47378	7184	7662	11228	266891	306502	85059	45448	12093	2334	-836	1247	696	77	219	-1342	3357	6437	-179	-106	361	9772	10755	2321	1338	100	3.6	43.5	2	42	9.8	2.6	6.9	10.3	13.5	2	2.2	3.2	75.8	87.1	24.2	12.9	136	6	22	7	32	13	12	19	31	42	5	8	7	105	99	20	21.3	28.5	34.3	18.8	20.8	27.1	33.9	(S&P 500 INDEX X $250.00)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111227	27-12-2011	13874A	CME	00	138	2838458	229311	412380	58381	1297370	840369	229982	359004	692313	199296	102507	78073	65041	2540892	2575836	297566	262623	59144	12912	36295	7131	37399	-37476	3077	-3267	53559	1396	6249	-692	2083	66980	65373	-7836	-6229	100	8.1	14.5	2.1	45.7	29.6	8.1	12.6	24.4	7	3.6	2.8	2.3	89.5	90.7	10.5	9.3	494	37	43	26	100	63	58	76	112	82	23	40	21	330	351	19.8	13.5	28.1	21	18.1	13	24.9	20.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111220	20-12-2011	13874A	CME	00	138	2779314	216398	376085	51251	1259971	877845	226906	362271	638753	197900	96258	78765	62958	2473912	2510462	305402	268852	-948270	-242175	-198239	-245008	-8412	2679	-23963	-173532	-65144	-239855	17355	-76741	-36171	-951761	-882442	3491	-65828	100	7.8	13.5	1.8	45.3	31.6	8.2	13	23	7.1	3.5	2.8	2.3	89	90.3	11	9.7	500	39	43	26	98	63	58	80	113	81	29	35	21	331	355	19.6	12.9	27.5	20.3	17.8	12.5	24.9	19.9	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111213	13-12-2011	13874A	CME	00	138	3727585	458574	574324	296258	1268383	875167	250869	535802	703898	437754	78903	155506	99129	3425673	3392905	301912	334680	400046	1660	1220	157416	496	62975	-5854	31065	31407	117174	-1100	2575	44083	344940	410996	55106	-10950	100	12.3	15.4	7.9	34	23.5	6.7	14.4	18.9	11.7	2.1	4.2	2.7	91.9	91	8.1	9	538	37	51	49	94	69	63	92	119	115	32	44	29	377	417	18.8	10.1	27.4	17.4	16.3	9.5	24.1	15.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111206	06-12-2011	13874A	CME	00	138	3327538	456914	573104	138842	1267887	812192	256723	504738	672491	320580	80003	152931	55046	3080733	2981909	246805	345630	20034	-38481	23504	47716	-16284	-50972	4779	46703	-86799	34750	-8118	4349	-3236	67828	-25909	-47794	45944	100	13.7	17.2	4.2	38.1	24.4	7.7	15.2	20.2	9.6	2.4	4.6	1.7	92.6	89.6	7.4	10.4	538	35	52	35	99	68	66	89	122	96	30	43	27	366	396	20.7	10.8	29.8	18.4	18	10.2	26.5	17	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111129	29-11-2011	13874A	CME	00	138	3307504	495395	549600	91126	1284172	863164	251944	458035	759290	285830	88121	148583	58282	3012905	3007818	294599	299686	-16779	-13076	36573	5907	10107	-67028	-208	-10783	803	8042	5098	-27416	-191	4895	-43518	-21674	26739	100	15	16.6	2.8	38.8	26.1	7.6	13.8	23	8.6	2.7	4.5	1.8	91.1	90.9	8.9	9.1	544	36	51	31	98	74	64	76	134	97	33	42	24	357	403	21	11	30	18.3	18	10.7	26.6	17.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111122	22-11-2011	13874A	CME	00	138	3324283	508471	513027	85219	1274064	930192	252153	468818	758487	277788	83024	175999	58473	3008010	3051336	316273	272947	-7371	13499	-45672	3996	17826	68008	-5224	9667	67460	-55197	-727	-25728	-3380	-19540	4263	12169	-11634	100	15.3	15.4	2.6	38.3	28	7.6	14.1	22.8	8.4	2.5	5.3	1.8	90.5	91.8	9.5	8.2	557	35	53	35	96	74	63	87	130	102	35	46	25	367	415	21.1	10.9	30	18.2	18	10.6	26.5	17.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111115	15-11-2011	13874A	CME	00	138	3331654	494972	558699	81223	1256239	862184	257377	459151	691026	332985	83751	201726	61853	3027550	3047073	304104	284581	80879	3308	26030	14525	-3291	56982	342	33385	-21904	12888	-4569	6802	2038	58628	97704	22252	-16825	100	14.9	16.8	2.4	37.7	25.9	7.7	13.8	20.7	10	2.5	6.1	1.9	90.9	91.5	9.1	8.5	568	35	52	33	104	72	67	87	133	100	34	51	30	380	418	19.2	10.6	28.1	18.2	15.9	10	24.2	16.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111108	08-11-2011	13874A	CME	00	138	3250775	491663	532669	66698	1259530	805202	257035	425766	712930	320096	88320	194924	59815	2968922	2949369	281853	301406	61245	3531	45022	4134	53093	-21791	-10567	-14122	43666	9314	3230	6922	-464	48149	76235	13095	-14990	100	15.1	16.4	2.1	38.7	24.8	7.9	13.1	21.9	9.8	2.7	6	1.8	91.3	90.7	8.7	9.3	565	34	53	32	101	70	67	80	140	98	33	54	26	375	413	19.3	10.2	28.5	17.6	16.5	9.6	24.9	16.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111101	01-11-2011	13874A	CME	00	138	3189530	488132	487647	62563	1206437	826994	267602	439888	669265	310782	85090	188002	60279	2920773	2873134	268757	316396	-110684	-44423	-520	8654	-94088	-99432	15397	42876	-69175	41714	2951	-13885	10972	-15947	-106276	-94737	-4408	100	15.3	15.3	2	37.8	25.9	8.4	13.8	21	9.7	2.7	5.9	1.9	91.6	90.1	8.4	9.9	556	32	52	34	99	69	65	87	126	96	33	58	26	362	415	19.5	10.5	28.9	17.5	16.2	9.4	24.9	15.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111025	25-10-2011	13874A	CME	00	138	3300214	532555	488167	53910	1300524	926425	252205	397012	738440	269068	82138	201887	49307	2936720	2979409	363494	320804	-164103	-4331	4373	-7362	-32383	7941	-3210	53383	8237	-143599	2903	-2473	-13463	-148062	-149555	-16041	-14548	100	16.1	14.8	1.6	39.4	28.1	7.6	12	22.4	8.2	2.5	6.1	1.5	89	90.3	11	9.7	563	33	54	32	99	73	62	74	143	99	30	57	28	359	425	19	9.6	28.8	16.4	16.6	9.2	25.5	15.1	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111018	18-10-2011	13874A	CME	00	138	3464316	536886	483793	61272	1332908	918485	255415	343629	730203	412667	79236	204360	62769	3084781	3128964	379535	335352	29190	21582	16871	4480	-210	-58203	-6002	-11694	32776	11357	2266	25356	3884	25664	30520	3526	-1330	100	15.5	14	1.8	38.5	26.5	7.4	9.9	21.1	11.9	2.3	5.9	1.8	89	90.3	11	9.7	578	35	53	37	97	79	68	69	150	94	29	65	31	369	439	18.8	10.2	28.1	17.4	16.2	9	24.6	14.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111011	11-10-2011	13874A	CME	00	138	3435127	515305	466923	56792	1333118	976688	261416	355323	697428	401310	76970	179004	58885	3059118	3098445	376009	336682	-152538	-15824	53947	-583	18570	-147344	-25035	-67453	-18079	-17908	-7992	-4125	-8533	-124758	-167661	-27780	15122	100	15	13.6	1.7	38.8	28.4	7.6	10.3	20.3	11.7	2.2	5.2	1.7	89.1	90.2	10.9	9.8	550	30	55	37	94	73	66	63	152	98	27	54	23	349	425	18.8	10.5	28.9	17.8	15.7	9.4	25	15.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	111004	04-10-2011	13874A	CME	00	138	3587665	531129	412976	57375	1314547	1124032	286451	422775	715507	419217	84962	183129	67418	3183875	3266105	403789	321559	223766	67778	3407	4248	-24941	108682	39740	44488	29857	63598	5438	-22268	1621	201970	228884	21796	-5118	100	14.8	11.5	1.6	36.6	31.3	8	11.8	19.9	11.7	2.4	5.1	1.9	88.7	91	11.3	9	575	34	53	35	90	80	62	76	150	109	34	58	26	370	437	18.3	10.6	28.5	18.1	14.7	10.4	24.2	16	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110927	27-09-2011	13874A	CME	00	138	3363898	463351	409569	53127	1339489	1015350	246711	378287	685650	355620	79524	205398	65796	2981905	3037221	381993	326678	115040	-32631	5901	13864	-51779	146135	11266	147800	-114008	67227	2893	30447	6475	165116	167307	-50075	-52267	100	13.8	12.2	1.6	39.8	30.2	7.3	11.2	20.4	10.6	2.4	6.1	2	88.6	90.3	11.4	9.7	563	30	53	33	96	72	61	77	142	95	29	64	25	353	424	19.2	10	29	17.2	15.8	9.6	24.2	15	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110920	20-09-2011	13874A	CME	00	138	3248858	495982	403668	39262	1391268	869215	235445	230487	799658	288393	76632	174951	59321	2816790	2869914	432068	378944	-1343557	-75090	-200397	-268750	-45794	-130585	-22567	-627027	-294419	-257201	-17059	-128175	-24229	-1337718	-1326323	-5839	-17234	100	15.3	12.4	1.2	42.8	26.8	7.2	7.1	24.6	8.9	2.4	5.4	1.8	86.7	88.3	13.3	11.7	568	33	54	32	96	70	63	72	154	86	32	56	27	352	424	21.2	9.4	30.5	15.7	18.1	9	26.8	14.6	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110913	13-09-2011	13874A	CME	00	138	4592415	571072	604064	308013	1437063	999800	258012	857513	1094077	545594	93691	303126	83551	4154508	4196237	437907	396178	330584	77211	-1285	199113	-42794	38270	2883	31365	-17874	50722	6195	-4636	1740	326435	268933	4149	61651	100	12.4	13.2	6.7	31.3	21.8	5.6	18.7	23.8	11.9	2	6.6	1.8	90.5	91.4	9.5	8.6	601	37	53	55	95	72	69	74	168	118	40	61	36	410	469	21.8	10	31.7	17.2	18.6	8.2	26.3	15	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110906	06-09-2011	13874A	CME	00	138	4261831	493861	605349	108900	1479857	961530	255129	826148	1111951	494872	87496	307762	81811	3828073	3927304	433758	334527	217036	60009	31230	15725	-16493	102501	5630	97859	17789	27790	3777	21736	-261	194037	222142	23000	-5105	100	11.6	14.2	2.6	34.7	22.6	6	19.4	26.1	11.6	2.1	7.2	1.9	89.8	92.2	10.2	7.8	593	37	53	40	97	68	64	85	164	103	33	56	27	381	446	20.6	10.7	30.6	18.2	18.7	9.2	27.2	16.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110830	30-08-2011	13874A	CME	00	138	4044795	433852	574119	93174	1496350	859029	249499	728289	1094162	467082	83719	286026	82072	3634036	3705162	410759	339633	150909	37203	67860	1	53828	-8961	-35733	-70621	61359	30159	1057	10642	-1029	14864	124298	136045	26612	100	10.7	14.2	2.3	37	21.2	6.2	18	27.1	11.5	2.1	7.1	2	89.8	91.6	10.2	8.4	588	35	56	39	98	65	63	79	163	97	34	58	29	375	441	20.6	10.7	30.2	18.3	18	9.4	26.2	16.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110823	23-08-2011	13874A	CME	00	138	3893885	396649	506259	93173	1442522	867989	285232	798910	1032803	436923	82662	275384	83100	3619172	3580864	274713	313021	9240	77515	30608	-16721	21388	74441	13261	147889	97768	-202625	-15930	46131	-17761	7016	25102	2223	-15863	100	10.2	13	2.4	37	22.3	7.3	20.5	26.5	11.2	2.1	7.1	2.1	92.9	92	7.1	8	588	35	54	39	97	64	63	93	158	110	35	52	27	391	436	21.5	10.8	32.2	19.2	18.4	10.2	27.6	17.6	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	110816	16-08-2011	13874A	CME	00	138	3884645	319134	475651	109894	1421134	793549	271971	651021	935035	639548	98592	229252	100861	3612155	3555762	272490	328884	-155436	7193	-19287	-4186	42019	20131	-26318	-121214	99765	26197	-20814	-9849	-6645	-103768	79808	-51668	-235244	100	8.2	12.2	2.8	36.6	20.4	7	16.8	24.1	16.5	2.5	5.9	2.6	93	91.5	7	8.5	590	41	53	41	95	64	59	91	155	110	40	51	34	393	441	17.8	11.4	27.6	19.4	15.2	10	22.8	16.2	($50 X S&P 500 INDEX)	F20	Combined
