Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150908	9/8/2015	13874A	CME 	00	138 	4130190	596935	485491	95940	999010	829409	314264	400968	872769	666297	102990	338543	183761	3360165	3786475	770025	343715	-80863	51748	-87480	-1903	-4934	43277	9472	-54603	13010	-109718	-1998	74845	-15242	-127176	-73739	46313	-7124	100	14.5	11.8	2.3	24.2	20.1	7.6	9.7	21.1	16.1	2.5	8.2	4.4	81.4	91.7	18.6	8.3	613	33	41	39	106	90	87	75	138	111	60	70	68	442	476	14.5	12.7	24.4	21	11.3	9.2	18.3	14.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150901	9/1/2015	13874A	CME 	00	138 	4211053	545186	572971	97843	1003944	786132	304792	455570	859760	776015	104988	263699	199003	3487341	3860214	723712	350839	-184275	142644	-96668	-7928	-82811	39465	11917	-44205	64855	-197737	-10060	37401	-31963	-220142	-180658	35867	-3617	100	12.9	13.6	2.3	23.8	18.7	7.2	10.8	20.4	18.4	2.5	6.3	4.7	82.8	91.7	17.2	8.3	608	35	38	38	105	88	84	84	131	110	61	66	64	440	464	13.9	13.3	23.9	21.8	10.2	9.1	16.8	14.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150825	8/25/2015	13874A	CME 	00	138 	4395328	402542	669638	105771	1086754	746667	292875	499775	794904	973753	115048	226298	230966	3707483	4040871	687845	354457	1012629	92928	83447	55326	-55268	175225	12264	26254	-12429	515210	26118	14484	114920	787753	958448	224876	54181	100	9.2	15.2	2.4	24.7	17	6.7	11.4	18.1	22.2	2.6	5.1	5.3	84.4	91.9	15.6	8.1	611	33	38	33	113	79	88	96	127	122	60	65	66	457	463	15.1	14.3	23.8	24	8.1	9.1	13.4	14.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150818	8/18/2015	13874A	CME 	00	138 	3382699	309614	586191	50445	1142022	571441	280611	473521	807334	458542	88930	211814	116046	2919730	3082423	462969	300276	54790	12635	29912	8401	-11241	13715	3475	13009	-13102	15700	-3111	-5253	5730	44597	58577	10193	-3787	100	9.2	17.3	1.5	33.8	16.9	8.3	14	23.9	13.6	2.6	6.3	3.4	86.3	91.1	13.7	8.9	635	34	40	34	112	73	83	82	138	116	77	79	81	469	480	14.8	12.2	23.8	21.1	11	10.2	17.5	16.8	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150811	8/11/2015	13874A	CME 	00	138 	3327909	296980	556279	42044	1153263	557727	277135	460512	820436	442842	92040	217066	110316	2875133	3023846	452776	304063	108015	17615	17449	571	17491	12744	-1524	5602	36034	30631	873	-4106	10586	81846	102385	26169	5630	100	8.9	16.7	1.3	34.7	16.8	8.3	13.8	24.7	13.3	2.8	6.5	3.3	86.4	90.9	13.6	9.1	615	34	37	35	114	70	85	77	125	100	85	73	84	455	464	14.9	12	24.2	20.8	11.1	10.3	17.7	17.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150804	8/4/2015	13874A	CME 	00	138 	3219894	279365	538830	41474	1135772	544983	278660	454910	784402	412211	91167	221172	99730	2793287	2921461	426607	298433	-2307	31895	-18646	-2843	-29544	4186	-5141	-16211	11619	-12165	-152	10625	2520	-31641	-9845	29334	7538	100	8.7	16.7	1.3	35.3	16.9	8.7	14.1	24.4	12.8	2.8	6.9	3.1	86.8	90.7	13.2	9.3	608	37	36	36	112	71	87	80	121	99	83	68	75	447	458	15	11.6	23.9	20.4	11.3	10.3	18.6	17.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150728	7/28/2015	13874A	CME 	00	138 	3222201	247470	557475	44316	1165316	540797	283801	471121	772782	424376	91319	210547	97210	2824929	2931305	397272	290896	78299	23644	16861	-1197	-37527	33042	25639	39843	-17656	20770	3081	8988	2316	76568	88763	1731	-10464	100	7.7	17.3	1.4	36.2	16.8	8.8	14.6	24	13.2	2.8	6.5	3	87.7	91	12.3	9	602	35	36	34	110	71	80	79	120	103	87	64	75	444	450	16	12	25.1	21.1	12.3	10.8	19.8	18.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150721	7/21/2015	13874A	CME 	00	138 	3143902	223826	540615	45513	1202844	507756	258162	431277	790438	403606	88238	201559	94894	2748361	2842543	395541	301359	-60291	-5567	31195	-3789	12277	-15924	-21230	49692	14912	-43730	-4842	-4648	-24591	-41779	-67805	-18512	7514	100	7.1	17.2	1.4	38.3	16.2	8.2	13.7	25.1	12.8	2.8	6.4	3	87.4	90.4	12.6	9.6	589	34	39	31	112	66	80	75	124	100	76	63	67	430	437	16.5	12.3	26.3	21.9	13.1	11.3	21.4	19.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150714	7/14/2015	13874A	CME 	00	138 	3204193	229393	509420	49302	1190567	523680	279392	381585	775527	447336	93080	206207	119485	2790140	2910348	414053	293845	-30655	-17477	3033	-638	-677	-6059	-419	3944	-42166	-315	11633	-5873	22083	18133	-30354	-48788	-301	100	7.2	15.9	1.5	37.2	16.3	8.7	11.9	24.2	14	2.9	6.4	3.7	87.1	90.8	12.9	9.2	608	35	38	34	110	73	81	71	125	103	80	76	79	450	455	16.4	12.1	25.5	21.7	13.2	11.6	20.6	19.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150707	7/7/2015	13874A	CME 	00	138 	3234848	246871	506387	49939	1191244	529739	279811	377641	817693	447651	81448	212080	97402	2772007	2940702	462841	294146	25677	6370	29793	4224	12270	9654	-3257	-33287	-11085	-16333	-7467	2123	-5599	-43079	9520	68756	16157	100	7.6	15.7	1.5	36.8	16.4	8.6	11.7	25.3	13.8	2.5	6.6	3	85.7	90.9	14.3	9.1	621	37	36	35	113	78	81	70	133	104	84	70	78	450	469	16	11.6	24.3	21	12.4	11.1	19.3	18.6	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150630	6/30/2015	13874A	CME 	00	138 	3209171	240500	476594	45716	1178974	520085	283068	410927	828777	463984	88915	209957	103001	2815085	2931182	394086	277989	211856	3602	-5685	8097	-55993	33504	3262	53159	15184	117976	88	15842	27384	157576	215563	54280	-3707	100	7.5	14.9	1.4	36.7	16.2	8.8	12.8	25.8	14.5	2.8	6.5	3.2	87.7	91.3	12.3	8.7	604	39	32	34	111	76	84	70	129	99	87	60	76	443	454	15.8	11.7	24.2	20.8	12.2	11.1	19.4	18.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150623	6/23/2015	13874A	CME 	00	138 	2997315	236898	482279	37619	1234967	486581	279806	357768	813594	346008	88827	194115	75617	2657510	2715619	339805	281696	-738884	12526	-171570	-185501	85227	-75333	-68288	-133744	4496	-151242	-8063	-33098	-25803	-474889	-706339	-263995	-32545	100	7.9	16.1	1.3	41.2	16.2	9.3	11.9	27.1	11.5	3	6.5	2.5	88.7	90.6	11.3	9.4	607	33	36	32	117	73	86	66	136	96	79	67	70	443	448	17.1	12.5	26.6	21.7	13.2	11.9	21.5	19.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150616	6/16/2015	13874A	CME 	00	138 	3736199	224373	653849	223120	1149740	561914	348094	491512	809097	497250	96890	227213	101420	3132398	3421957	603801	314242	252072	11994	56192	44034	-60888	-6281	85219	18890	1591	41791	-3575	-5209	8444	145908	225780	106165	26293	100	6	17.5	6	30.8	15	9.3	13.2	21.7	13.3	2.6	6.1	2.7	83.8	91.6	16.2	8.4	616	35	42	55	105	76	87	83	121	117	90	64	85	476	484	14.3	11.5	21.5	20	11.2	9.9	17.5	16.6	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150609	6/9/2015	13874A	CME	00	138	3484127	212379	597657	179086	1210628	568196	262875	472622	807506	455459	100465	232422	92977	2986491	3196177	497636	287949	131850	11442	-40822	60185	-48039	24977	28999	10737	71432	-2829	122	-10492	810	61427	132262	70423	-412	100	6.1	17.2	5.1	34.7	16.3	7.5	13.6	23.2	13.1	2.9	6.7	2.7	85.7	91.7	14.3	8.3	626	36	38	49	111	79	82	85	126	105	94	56	77	464	475	15.8	11.7	23.7	19.9	12.9	11	19.4	17.9	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150602	6/2/2015	13874A	CME	00	138	3352277	200937	638479	118901	1258668	543218	233875	461885	736074	458288	100344	242914	92166	2925064	3063916	427213	288361	74614	330	40964	19039	13962	16043	-852	25372	-16233	1081	1832	11143	3043	63806	74228	10807	386	100	6	19	3.5	37.5	16.2	7	13.8	22	13.7	3	7.2	2.7	87.3	91.4	12.7	8.6	611	35	37	43	107	72	78	79	131	102	89	61	78	449	463	17	12.1	24.8	20.5	14.5	11.4	21.4	18.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150526	5/26/2015	13874A	CME	00	138	3277663	200607	597515	99862	1244705	527176	234727	436513	752307	457208	98512	231770	89123	2861257	2989688	416406	287975	21668	13346	-49999	5557	-13657	14468	4297	-13281	43527	3816	1800	-1372	2284	4161	22577	17507	-909	100	6.1	18.2	3	38	16.1	7.2	13.3	23	13.9	3	7.1	2.7	87.3	91.2	12.7	8.8	609	35	38	39	108	71	77	80	135	107	84	58	74	446	460	16.5	12.1	24.6	20.5	14.1	11.4	21.1	18.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150519	5/19/2015	13874A	CME	00	138	3255995	187261	647514	94305	1258363	512708	230430	449794	708780	453392	96712	233142	86840	2857096	2967110	398899	288885	-19355	3222	11883	-767	23519	-17339	-2480	43	-27088	-6277	-4365	9843	-3531	9364	-35756	-28718	16401	100	5.8	19.9	2.9	38.6	15.7	7.1	13.8	21.8	13.9	3	7.2	2.7	87.7	91.1	12.3	8.9	603	34	38	34	108	71	76	85	126	103	75	66	68	439	445	16.5	12.1	25.1	20.9	14	11.5	21.7	18.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150512	5/12/2015	13874A	CME	00	138	3275350	184039	635631	95072	1234844	530047	232910	449751	735869	459669	101077	223299	90370	2847733	3002866	427617	272484	37643	3548	40876	2216	6422	9666	10130	7128	-41327	22549	1828	783	-1531	52290	43362	-14647	-5720	100	5.6	19.4	2.9	37.7	16.2	7.1	13.7	22.5	14	3.1	6.8	2.8	86.9	91.7	13.1	8.3	622	37	40	41	108	72	76	79	134	104	85	67	86	457	472	16.5	11.9	24.5	21.1	13.8	11.6	21	18.8	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150505	5/5/2015	13874A	CME	00	138	3237707	180492	594755	92856	1228423	520381	222780	442623	777195	437119	99249	222516	91901	2795443	2959504	442264	278203	24443	3420	-47776	2537	-37816	-17820	9538	-13150	48669	13914	2334	-127	5137	-14087	14071	38530	10372	100	5.6	18.4	2.9	37.9	16.1	6.9	13.7	24	13.5	3.1	6.9	2.8	86.3	91.4	13.7	8.6	610	35	40	40	111	69	79	80	129	104	91	55	83	448	468	16.1	12.4	24.3	20.8	13.6	11.6	20.9	19.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150428	4/28/2015	13874A	CME	00	138	3213264	177072	642531	90320	1266239	538201	213242	455773	728527	423205	96916	222643	86765	2809531	2945433	403734	267831	77331	4111	-875	6596	23103	121	1792	-8555	6453	46763	-940	4064	7176	80046	72090	-2715	5240	100	5.5	20	2.8	39.4	16.7	6.6	14.2	22.7	13.2	3	6.9	2.7	87.4	91.7	12.6	8.3	588	34	35	37	112	71	77	80	121	102	73	62	70	439	435	16.3	13.4	25.3	23.1	14.2	13	22.4	21.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150421	4/21/2015	13874A	CME	00	138	3135933	172960	643407	83724	1243136	538079	211450	464328	722074	376443	97856	218578	79588	2729484	2873343	406449	262591	-2946	-6376	7673	-333	-17815	19728	-10896	30373	-15478	-13863	-5123	11064	-2488	-26521	-4593	23575	1648	100	5.5	20.5	2.7	39.6	17.2	6.7	14.8	23	12	3.1	7	2.5	87	91.6	13	8.4	578	32	37	36	113	71	74	73	124	97	73	55	63	425	423	16.4	14	25.2	23.3	14.3	13.4	22.3	22.3	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150414	4/14/2015	13874A	CME	00	138	3138879	179336	635733	84057	1260951	518352	222347	433955	737552	390306	102978	207514	82076	2756005	2877936	382874	260943	36247	2428	22979	14129	21742	518	-18229	29874	1423	6282	-5277	7398	-2125	48825	32376	-12577	3872	100	5.7	20.3	2.7	40.2	16.5	7.1	13.8	23.5	12.4	3.3	6.6	2.6	87.8	91.7	12.2	8.3	596	34	34	35	119	70	76	78	122	95	81	58	78	444	436	16.5	14.5	25.1	23.9	14.3	13.9	22	22.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150407	4/7/2015	13874A	CME	00	138	3102632	176908	612754	69928	1239209	517834	240576	404081	736129	384023	108255	200116	84201	2707180	2845560	395451	257071	885	-9836	17712	21169	-4743	-1232	7268	-2	-14756	-32410	-11070	-6517	1934	-27689	-6832	28574	7716	100	5.7	19.7	2.3	39.9	16.7	7.8	13	23.7	12.4	3.5	6.4	2.7	87.3	91.7	12.7	8.3	592	36	30	31	114	73	76	72	126	98	83	58	80	441	436	16.7	14.4	25.1	24	14.2	13.8	21.5	22.6	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150331	3/31/2015	13874A	CME	00	138	3101747	186744	595042	48759	1243951	519066	233307	404082	750884	416434	119325	206633	82267	2734869	2852392	366878	249355	80068	-4566	6641	8888	-38372	-2564	14082	22488	6498	41148	322	-5530	3812	47803	72975	32265	7093	100	6	19.2	1.6	40.1	16.7	7.5	13	24.2	13.4	3.8	6.7	2.7	88.2	92	11.8	8	595	36	30	31	116	73	80	77	115	96	94	54	78	448	432	16.7	13.5	24.9	23.2	14.5	13	21.7	22.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150324	3/24/2015	13874A	CME	00	138	3021679	191310	588401	39870	1282323	521631	219225	381594	744387	375286	119003	212164	78454	2687066	2779418	334613	242262	-932651	-31780	-227473	-224551	25873	-76576	-92041	-106852	-70725	-154569	4725	-27500	-31672	-610865	-905107	-321786	-27545	100	6.3	19.5	1.3	42.4	17.3	7.3	12.6	24.6	12.4	3.9	7	2.6	88.9	92	11.1	8	580	34	30	27	117	70	76	74	117	96	87	51	67	433	413	17.2	13.7	25.7	23.5	15	13.3	22.7	22.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150317	3/17/2015	13874A	CME	00	138	3954330	223090	815874	264421	1256450	598207	311266	488446	815112	529854	114278	239664	110126	3297932	3684524	656398	269806	234347	-3055	16274	134089	3947	17972	82501	-30786	-52101	27822	-14902	9609	8019	207636	244186	26711	-9839	100	5.6	20.6	6.7	31.8	15.1	7.9	12.4	20.6	13.4	2.9	6.1	2.8	83.4	93.2	16.6	6.8	617	35	35	48	111	72	76	92	118	115	90	64	77	478	455	13.6	13.4	21.6	22.2	11.9	12	17.7	19.2	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150310	3/10/2015	13874A	CME	00	138	3719983	226145	799600	130332	1252503	580235	228765	519232	867213	502033	129181	230055	102107	3090296	3440338	629687	279645	270451	26940	4571	60293	-34716	63675	8565	18934	86968	24702	12000	-3524	10351	127068	255601	143383	14851	100	6.1	21.5	3.5	33.7	15.6	6.1	14	23.3	13.5	3.5	6.2	2.7	83.1	92.5	16.9	7.5	608	37	34	39	112	68	80	96	119	110	88	53	69	462	444	13.9	12.9	21.7	21.1	12.2	12.5	18.4	19.7	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150303	3/3/2015	13874A	CME	00	138	3449532	199205	795029	70039	1287218	516560	220199	500298	780245	477331	117180	233578	91756	2963228	3184738	486304	264794	114176	17970	-13659	14039	-27491	22465	3223	19693	19434	45403	9073	13285	4388	86298	108577	27878	5599	100	5.8	23	2	37.3	15	6.4	14.5	22.6	13.8	3.4	6.8	2.7	85.9	92.3	14.1	7.7	603	35	35	36	113	67	77	95	118	105	80	60	64	450	435	15	13.5	23.1	22.3	13.1	13.1	20.1	20.8	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150224	2/24/2015	13874A	CME	00	138	3335355	181235	808687	56001	1314709	494096	216977	480605	760811	431928	108107	220293	87368	2876929	3076160	458426	259195	7492	21458	16586	2223	26031	4981	-2328	-8526	12846	-49514	-8303	20651	-8397	-27355	-2952	34848	10444	100	5.4	24.2	1.7	39.4	14.8	6.5	14.4	22.8	12.9	3.2	6.6	2.6	86.3	92.2	13.7	7.8	596	35	34	36	117	61	75	91	121	98	76	61	58	443	420	15.6	13.9	24.4	23.1	13.8	13.4	21.5	21.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150217	2/17/2015	13874A	CME	00	138	3327863	159777	792101	53778	1288678	489115	219304	489131	747966	481442	116410	199642	95765	2904285	3079112	423579	248751	68490	4364	24496	4796	-11311	-32013	26423	-15121	-6510	40494	-2254	6925	6284	53675	70894	14816	-2404	100	4.8	23.8	1.6	38.7	14.7	6.6	14.7	22.5	14.5	3.5	6	2.9	87.3	92.5	12.7	7.5	610	36	36	37	119	59	78	91	125	105	83	61	74	465	439	15.5	13.9	24.3	23	13.5	13	21.1	21.1	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150210	2/10/2015	13874A	CME	00	138	3259373	155413	767606	48982	1299989	521128	192881	504252	754476	440948	118663	192717	89481	2850610	3008218	408763	251154	69763	5199	17869	5222	-9273	5008	-1972	17960	24703	18461	-1756	-4087	5207	39048	70411	30716	-648	100	4.8	23.6	1.5	39.9	16	5.9	15.5	23.1	13.5	3.6	5.9	2.7	87.5	92.3	12.5	7.7	596	32	37	33	116	63	79	83	124	104	75	66	73	449	436	16.2	13.9	25	22.8	14.7	12.9	22.3	21.1	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150203	2/3/2015	13874A	CME	00	138	3189609	150214	749736	43760	1309262	516120	194853	486291	729773	422488	120419	196803	84274	2811562	2937807	378047	251802	42682	-7567	-45855	1755	-16942	40893	-17225	16181	70263	-10771	-3183	-14207	6902	-30851	31755	73533	10926	100	4.7	23.5	1.4	41	16.2	6.1	15.2	22.9	13.2	3.8	6.2	2.6	88.1	92.1	11.9	7.9	581	32	37	31	114	64	76	88	112	96	74	60	74	441	417	16.8	13.5	25.6	22.7	15.3	12.7	23	21.1	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150127	1/27/2015	13874A	CME	00	138	3146928	157782	795591	42005	1326205	475227	212078	470110	659510	433259	123603	211011	77372	2842413	2906052	304515	240876	-3055	-1861	3349	4067	18770	-17104	707	-19841	-12082	10268	-586	1996	547	12071	-8251	-15125	5197	100	5	25.3	1.3	42.1	15.1	6.7	14.9	21	13.8	3.9	6.7	2.5	90.3	92.3	9.7	7.7	572	32	34	29	116	60	72	89	106	97	79	56	60	435	395	17.2	13.1	26	22.3	15.6	12.9	23	21.5	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150120	1/20/2015	13874A	CME	00	138	3149982	159643	792241	37937	1307435	492330	211371	489951	671592	422991	124189	209015	76825	2830342	2914303	319640	235679	-122530	-4026	-5628	-7213	-34401	5400	9316	-6781	-2154	-111017	2318	-1375	-9515	-161318	-122186	38788	-344	100	5.1	25.2	1.2	41.5	15.6	6.7	15.6	21.3	13.4	3.9	6.6	2.4	89.9	92.5	10.1	7.5	580	30	34	25	121	61	74	90	104	96	80	60	72	442	405	16.9	13.2	25.5	22.7	15.2	13	22.6	21.8	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150113	1/13/2015	13874A	CME	00	138	3272512	163669	797869	45150	1341836	486930	202055	496732	673746	534008	121871	210390	86339	2991660	3036489	280852	236024	27409	-1550	-57816	5972	15319	3739	-10375	-56636	6422	73662	-7402	2157	6496	25486	30255	1923	-2846	100	5	24.4	1.4	41	14.9	6.2	15.2	20.6	16.3	3.7	6.4	2.6	91.4	92.8	8.6	7.2	609	32	35	28	123	58	76	98	115	102	90	58	75	465	425	16.5	13.2	25.4	23.4	15	12.5	22	21.4	($50 X S&P 500 INDEX)	F20	Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	150106	1/6/2015	13874A	CME	00	138	3245104	165219	855686	39178	1326517	483191	212430	553367	667325	460346	129273	208234	79844	2966174	3006234	278929	238870	-22060	-17422	7412	-4117	-54949	18061	37431	37545	-51125	-20984	-16836	10783	-1927	-41259	-4466	19199	-17594	100	5.1	26.4	1.2	40.9	14.9	6.5	17.1	20.6	14.2	4	6.4	2.5	91.4	92.6	8.6	7.4	605	35	34	25	119	58	73	108	109	104	89	53	67	457	417	16.3	13.8	24.4	23.7	14.4	13.1	21.1	22.3	($50 X S&P 500 INDEX)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	151229	12/29/2015	20974+	CME 	00	209 	65102	2209	39647	341	32819	9052	618	18581	7989	1677	2934	1759	258	59438	61341	5664	3760	2158	534	2191	147	553	-518	-211	1185	-342	262	-135	261	4	2339	1795	-181	362	100	3.4	60.9	0.5	50.4	13.9	0.9	28.5	12.3	2.6	4.5	2.7	0.4	91.3	94.2	8.7	5.8	218	13	21	5	40	18	5	52	34	18	23	17	7	148	105	41.6	30	50.3	48.1	41.6	29.9	50.1	47.9	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	151222	12/22/2015	20974+	CME 	00	209 	62944	1676	37456	194	32266	9570	828	17397	8331	1415	3069	1498	254	57099	59546	5845	3398	-17128	-3511	-1291	-7363	716	-72	-3533	-1174	-1586	-3007	201	-324	-879	-18550	-18056	1422	928	100	2.7	59.5	0.3	51.3	15.2	1.3	27.6	13.2	2.2	4.9	2.4	0.4	90.7	94.6	9.3	5.4	208	12	20		40	20	7	48	33	17	21	14	5	138	102	43.9	28.9	52.1	46	43.9	28.9	51.9	45.8	(NASDAQ 100 INDEX X $100)	F20	Combined
NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE	151215	12/15/2015	20974+	CME 	00	209 	80072	5187	38747	7557	31550	9642	4361	18571	9917	4422	2868	1822	1134	75649	77602	4423	2470	9886	-1255	3521	6240	-93	-895	3573	1375	-2098	1315	25	-245	221	11400	11632	-1514	-1745	100	6.5	48.4	9.4	39.4	12	5.4	23.2	12.4	5.5	3.6	2.3	1.4	94.5	96.9	5.5	3.1	231	16	21	15	43	19	11	55	36	31	24	17	6	168	126	39.7	27.7	50.2	44.5	31.8	27.6	40.4	40.4	(NASDAQ 100 INDEX X $100)	F20	Combined
